,users,totalVidsRatio,intensityNormalized,order,pcaInput,_1,_2,prediction
154,b341bfef-bd17-e48f-e3c6-71e45a3b,0.6153846153846154,0.5833333333333334,0.42857142857142855,"[0.6153846153846154,0.5833333333333334,0.42857142857142855]",0.5751348964693057,-0.7501811687175248,2
155,b3ed71c3-f69d-be41-8e55-61063ba5,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",1.0544564259992804,-0.2006641367188134,0
156,b4317fab-f533-bf46-11da-30745ab3,0.3076923076923077,0.08333333333333333,1.0,"[0.3076923076923077,0.08333333333333333,1.0]",1.0316721354561427,-0.07492904104555131,0
157,b51ab28b-c73d-4a8a-b819-1193d14b,0.8461538461538461,0.047619047619047616,0.9,"[0.8461538461538461,0.047619047619047616,0.9]",0.993193151635557,-0.4057761693186076,0
158,bbed801c-180e-99dc-7c6b-4a6ce07e,0.3076923076923077,0.0,1.0,"[0.3076923076923077,0.0,1.0]",1.0202799901845738,-0.012061493208920276,0
159,bc165eba-99d1-fcf2-3c18-7b8ddbe3,0.6923076923076923,0.16666666666666666,0.125,"[0.6923076923076923,0.16666666666666666,0.125]",0.2289228821482242,-0.5396036411404778,2
160,bc59fb83-de20-c8dc-0046-06b5a884,0.4615384615384616,0.4166666666666667,1.0,"[0.4615384615384616,0.4166666666666667,1.0]",1.0957356795617155,-0.4234253168193934,1
161,bde2c3b9-096f-3106-3105-39e3c690,0.6923076923076923,0.16666666666666666,0.875,"[0.6923076923076923,0.16666666666666666,0.875]",0.9663904302577082,-0.40311063440619127,0
162,be7e4626-8ea8-e4e7-bd98-df4d6b7e,0.38461538461538464,0.05555555555555556,0.75,"[0.38461538461538464,0.05555555555555556,0.75]",0.7912997191721073,-0.14798390289176205,0
163,be8f96e0-decb-0d0f-f5a0-da9a731a,0.38461538461538464,0.0,1.0,"[0.38461538461538464,0.0,1.0]",1.0295274716942227,-0.06057453542257918,0
164,bf2d4ca4-7b76-c83f-c25b-69db4d40,0.8461538461538461,0.375,1.0,"[0.8461538461538461,0.375,1.0]",1.1362770144741752,-0.6345567539693724,1
165,c0a279eb-433f-7d20-4fe4-30c7bf1d,0.5384615384615384,0.5,0.3333333333333333,"[0.5384615384615384,0.5,0.3333333333333333]",0.4608485969122807,-0.6561330239668268,2
166,c0e4f1b6-286e-9a62-9b55-08b882ec,1.0,0.025000000000000005,1.0,"[1.0,0.025000000000000005,1.0]",1.1069249673528838,-0.46753913748283965,1
167,c0f2c451-9f22-3dc5-b0ab-d6747910,0.7692307692307693,0.75,1.0,"[0.7692307692307693,0.75,1.0]",1.178294186686586,-0.8689476770205533,1
168,c1b850ff-362a-890f-0c23-014773bb,0.9230769230769232,0.4166666666666667,1.0,"[0.9230769230769232,0.4166666666666667,1.0]",1.1512205686196084,-0.7145035701013469,1
169,c24334a0-477a-6656-021d-668ba57f,0.5384615384615384,0.5,1.0,"[0.5384615384615384,0.5,1.0]",1.1163753063429331,-0.5348059068696833,1
170,c3385c79-a01d-377d-9eac-6cf460e9,0.6153846153846154,0.25,1.0,"[0.6153846153846154,0.25,1.0]",1.0914463520378754,-0.394716305573449,1
171,c9f74898-df82-973e-76ca-08186d7c,0.4615384615384616,0.4166666666666667,1.0,"[0.4615384615384616,0.4166666666666667,1.0]",1.0957356795617155,-0.4234253168193934,1
172,cc1e5f29-a1bd-4a13-5c8d-dbcaa11b,0.4615384615384616,0.16666666666666666,1.0,"[0.4615384615384616,0.16666666666666666,1.0]",1.0615592437470092,-0.23482267330950019,0
173,ce280b9f-f7cf-eef4-dd34-fdc44bfe,0.3076923076923077,0.08333333333333333,0.6666666666666666,"[0.3076923076923077,0.08333333333333333,0.6666666666666666]",0.7039087807408164,-0.1355925995941231,0
174,ce4913ec-b21e-60b6-d455-4bc5b2b4,0.3076923076923077,0.027777777777777773,0.6666666666666666,"[0.3076923076923077,0.027777777777777773,0.6666666666666666]",0.6963140172264373,-0.09368090103636906,0
175,ceff0481-0e5a-e1d8-5361-b5ba2a52,0.6923076923076923,0.02380952380952382,0.875,"[0.6923076923076923,0.02380952380952382,0.875]",0.9468610383635903,-0.2953376952576809,0
176,cf23b843-3219-15e7-f878-361bbfeb,0.4615384615384616,0.4166666666666667,0.8,"[0.4615384615384616,0.4166666666666667,0.8]",0.8990776667325198,-0.45982345194853647,1
177,d0fe3bbe-eeeb-e784-986f-51c01c74,0.4615384615384616,0.0,1.0,"[0.4615384615384616,0.0,1.0]",1.0387749532038715,-0.10908757763623811,0
178,d2a78c5a-c501-ea53-1bcf-2fedb47d,0.6923076923076923,0.02380952380952382,0.5,"[0.6923076923076923,0.02380952380952382,0.5]",0.5781272643088482,-0.36358419862482416,2
179,d41a406c-81b7-dca2-962a-a408e155,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",1.0544564259992804,-0.2006641367188134,0
180,d424420a-72ee-7166-ac7e-9b96c0e6,0.6153846153846154,0.05000000000000001,0.7142857142857143,"[0.6153846153846154,0.05000000000000001,0.7142857142857143]",0.7831651850586879,-0.2958315266643103,0
181,d4ca59b9-1058-6388-4cc5-e58c2290,0.4615384615384616,0.0,1.0,"[0.4615384615384616,0.0,1.0]",1.0387749532038715,-0.10908757763623811,0
182,d5d7fee4-5428-bea3-17aa-30fb97f1,0.38461538461538464,0.05555555555555556,0.75,"[0.38461538461538464,0.05555555555555556,0.75]",0.7912997191721073,-0.14798390289176205,0
183,d6458839-e410-c16f-44d7-7aad9b6b,0.8461538461538461,0.8333333333333334,1.0,"[0.8461538461538461,0.8333333333333334,1.0]",1.1989338134678036,-0.9803282670708433,1
184,d80b6775-ae61-8dae-98ce-99412037,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",1.0544564259992804,-0.2006641367188134,0
185,d89aba44-424b-9d5d-5dd4-f1fbabf1,0.8461538461538461,0.8333333333333334,1.0,"[0.8461538461538461,0.8333333333333334,1.0]",1.1989338134678036,-0.9803282670708433,1
186,d92b593e-555f-9b3b-4007-752ea02c,0.6153846153846154,0.5833333333333334,1.0,"[0.6153846153846154,0.5833333333333334,1.0]",1.1370149331241508,-0.6461864969199733,1
187,d964c832-c32d-77ff-672a-1cf12f7e,0.6923076923076923,0.6666666666666666,0.875,"[0.6923076923076923,0.6666666666666666,0.875]",1.034743301887121,-0.7803159214259774,1
188,daf25c41-8b84-6414-7646-b7df2abd,0.6153846153846154,0.5833333333333334,1.0,"[0.6153846153846154,0.5833333333333334,1.0]",1.1370149331241508,-0.6461864969199733,1
189,db98a0d9-3d4f-4219-b27d-74a44a01,0.38461538461538464,0.0,1.0,"[0.38461538461538464,0.0,1.0]",1.0295274716942227,-0.06057453542257918,0
190,dd30c478-d26e-3f37-f395-b912bead,0.6923076923076923,0.6666666666666666,1.0,"[0.6923076923076923,0.6666666666666666,1.0]",1.1576545599053683,-0.7575670869702631,1
191,de14f7c6-1844-4e1b-bb5c-16ceef86,0.38461538461538464,0.0,1.0,"[0.38461538461538464,0.0,1.0]",1.0295274716942227,-0.06057453542257918,0
192,dfc849d9-7793-4345-d533-579da01b,0.8461538461538461,0.14583333333333334,1.0,"[0.8461538461538461,0.14583333333333334,1.0]",1.1049486149773609,-0.461670997418637,1
193,e091c85e-d8a5-ed63-dfdb-631d4614,0.3076923076923077,0.0,1.0,"[0.3076923076923077,0.0,1.0]",1.0202799901845738,-0.012061493208920276,0
194,e3485d79-4f92-1fff-4e64-56943e9b,0.7692307692307693,0.125,0.7777777777777778,"[0.7692307692307693,0.125,0.7777777777777778]",0.8743441940062692,-0.4378834406115347,0
195,e65e8c36-5f2d-131d-9602-cd643f97,0.6153846153846154,0.25,0.0,"[0.6153846153846154,0.25,0.0]",0.10815628789189688,-0.5767069812191643,2
196,e74ddfe8-97b1-613e-1495-f884f58c,0.3076923076923077,0.0,1.0,"[0.3076923076923077,0.0,1.0]",1.0202799901845738,-0.012061493208920276,0
197,e88cc767-fc0d-54d4-243a-4479ebf9,0.5384615384615384,0.20833333333333331,1.0,"[0.5384615384615384,0.20833333333333331,1.0]",1.0765027978924424,-0.31476948944147454,0
198,e9822752-a8af-cf42-1ddc-d2518ca8,0.6923076923076923,0.16666666666666666,0.75,"[0.6923076923076923,0.16666666666666666,0.75]",0.8434791722394609,-0.4258594688619057,0
199,e99d6a57-d572-b7f6-34cf-3ac76f24,0.4615384615384616,0.0,1.0,"[0.4615384615384616,0.0,1.0]",1.0387749532038715,-0.10908757763623811,0
200,eb9864df-c827-4027-9de4-5829eee9,0.8461538461538461,0.14583333333333334,0.4,"[0.8461538461538461,0.14583333333333334,0.4]",0.5149745764897737,-0.5708654028060661,2
201,eba3b0ea-3aeb-a6e3-8df6-742db8a0,0.5384615384615384,0.20833333333333331,1.0,"[0.5384615384615384,0.20833333333333331,1.0]",1.0765027978924424,-0.31476948944147454,0
202,ebdd7e01-09f4-dbf1-8a08-602d0001,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",1.0240773719417635,-0.03301734248779728,0
203,ed71098a-9600-3bac-4cca-70ce0496,0.3076923076923077,0.0,1.0,"[0.3076923076923077,0.0,1.0]",1.0202799901845738,-0.012061493208920276,0
204,ed71bd28-a732-78c0-de66-e32f77c8,0.3076923076923077,0.0,1.0,"[0.3076923076923077,0.0,1.0]",1.0202799901845738,-0.012061493208920276,0
205,edcaf7c0-7593-61d2-f4e9-689b8340,0.4615384615384616,0.16666666666666666,0.6,"[0.4615384615384616,0.16666666666666666,0.6]",0.6682432180886175,-0.3076189435677863,2
206,ef70bde5-8a4d-68a0-4f26-e5253d2c,0.3076923076923077,0.25,0.6666666666666666,"[0.3076923076923077,0.25,0.6666666666666666]",0.726693071283954,-0.2613276952673852,0
207,f2a9ccb0-9831-6d2a-6254-8f0366c9,0.4615384615384616,0.16666666666666666,1.0,"[0.4615384615384616,0.16666666666666666,1.0]",1.0615592437470092,-0.23482267330950019,0
208,f4bf52fc-cffa-0f52-f4f9-2eff92fc,0.3076923076923077,0.25,0.0,"[0.3076923076923077,0.25,0.0]",0.07116636185330165,-0.3826548123645287,2
209,f5196f35-183f-1d55-1883-5fef618e,0.3076923076923077,0.08333333333333333,1.0,"[0.3076923076923077,0.08333333333333333,1.0]",1.0316721354561427,-0.07492904104555131,0
210,f6956137-aec3-29d6-ad64-d870e209,0.5384615384615384,0.033333333333333326,1.0,"[0.5384615384615384,0.033333333333333326,1.0]",1.0525792928221478,-0.18274763898454932,0
211,f6c2c059-c90e-1566-cc25-b0823249,0.7692307692307693,0.75,1.0,"[0.7692307692307693,0.75,1.0]",1.178294186686586,-0.8689476770205533,1
212,f6cd37ab-4add-fb6f-20c2-2374f109,0.38461538461538464,0.3333333333333333,1.0,"[0.38461538461538464,0.3333333333333333,1.0]",1.0750960527804978,-0.31204472676910333,0
213,f83fd099-8c89-2894-3a91-bb38be88,0.6153846153846154,0.13888888888888887,1.0,"[0.6153846153846154,0.13888888888888887,1.0]",1.0762568250091171,-0.31089290845794093,0
214,f8c2bef5-12f7-05a2-39e8-43daff7b,0.4615384615384616,0.04166666666666666,0.4,"[0.4615384615384616,0.04166666666666666,0.4]",0.4544969873520687,-0.24971575694198284,2
215,f8f5aa96-ff9b-eb8f-c3dc-06293d3f,0.3076923076923077,0.08333333333333333,0.6666666666666666,"[0.3076923076923077,0.08333333333333333,0.6666666666666666]",0.7039087807408164,-0.1355925995941231,0
216,fcb83a6e-9298-b96c-29e5-c217b27f,0.5384615384615384,0.11111111111111112,0.8333333333333334,"[0.5384615384615384,0.11111111111111112,0.8333333333333334]",0.8993302843846156,-0.27175579623969087,0
217,ff3d026c-5e45-1835-2b58-e6308d38,0.3076923076923077,0.25,0.6666666666666666,"[0.3076923076923077,0.25,0.6666666666666666]",0.726693071283954,-0.2613276952673852,0
218,ff549000-a9c8-4964-1ece-6923a32e,0.38461538461538464,0.05555555555555556,1.0,"[0.38461538461538464,0.05555555555555556,1.0]",1.0371222352086018,-0.10248623398033324,0
