,users,followingRatio,order,freq,features,probability,prediction
130,77d5ac07-0cfc-ac01-e741-58dae777,0.2,0.2857142857142857,0.0,"[0.2,0.2857142857142857,0.0]","[0.9999788011738218,2.1198826176525802e-05,8.487666608478543e-16,8.487666608478543e-16]",0
131,78928b9d-af19-1353-e439-c5b1d36f,1.0,0.5,0.2,"[1.0,0.5,0.2]","[1.7742866623609363e-13,1.163569422890643e-23,1.163569422890643e-23,0.9999999999998226]",3
132,78f08216-f3b9-62f6-7676-e8f9b3e2,0.33333333333333337,0.5,0.2,"[0.33333333333333337,0.5,0.2]","[0.9903348998126077,0.009665100187392264,6.211258939650454e-17,6.211258939650454e-17]",0
133,7b7820c3-5040-cdf4-4448-bacd9426,1.0,0.625,0.1111111111111111,"[1.0,0.625,0.1111111111111111]","[1.5296856738095698e-13,4.4029909452343566e-24,4.4029909452343566e-24,0.9999999999998471]",3
134,7c6856f2-bacb-4be2-61d0-ba4bf284,0.25,0.75,0.8,"[0.25,0.75,0.8]","[2.860228158030182e-06,0.999997139771842,8.606274775210455e-17,8.606274775210455e-17]",1
135,7d0acedd-f795-6e39-b508-3eea42ac,0.14285714285714285,0.8333333333333334,0.7142857142857143,"[0.14285714285714285,0.8333333333333334,0.7142857142857143]","[9.798673987308746e-08,0.004407370719692838,0.9955925312935673,5.351746246985406e-19]",2
136,8095dea5-2414-2dd8-96a5-94762161,0.33333333333333337,0.5,0.0,"[0.33333333333333337,0.5,0.0]","[0.9955525676108462,0.004447432389153716,1.0266307496428139e-16,1.0266307496428139e-16]",0
137,80e6c3aa-f56c-4679-d623-79d6fd2d,0.25,0.3333333333333333,0.25,"[0.25,0.3333333333333333,0.25]","[0.9997624403247406,0.00023755967525888763,2.3352485019773736e-16,2.3352485019773736e-16]",0
138,823fb65f-7880-5b1e-2c81-c7fdda61,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
139,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.5,0.9166666666666666,0.07692307692307693,"[0.5,0.9166666666666666,0.07692307692307693]","[0.99999939220975,6.077902500398297e-07,6.705995670744791e-17,6.705995670744791e-17]",0
140,889c7103-b73e-f33a-594f-f207a4cd,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
141,8a2e2082-7444-5533-6931-1b05fd88,0.5,0.8333333333333334,0.14285714285714285,"[0.5,0.8333333333333334,0.14285714285714285]","[0.9999917582252872,8.241774712848563e-06,5.895692209672637e-17,5.895692209672637e-17]",0
142,8a68d73e-17f5-4571-ef15-e1d03878,0.5,1.0,0.1,"[0.5,1.0,0.1]","[0.9999999117129891,8.828701076486462e-08,7.9628152890339e-17,7.9628152890339e-17]",0
143,8a6d88da-00af-01eb-e85b-db817e28,0.3333333333333333,0.5714285714285714,0.25,"[0.3333333333333333,0.5714285714285714,0.25]","[0.9583247490135569,0.041675250986443084,6.600805676193571e-17,6.600805676193571e-17]",0
144,8ae29d55-64a1-1cf2-962b-4a35e380,0.25,0.5555555555555556,0.1,"[0.25,0.5555555555555556,0.1]","[0.9812940833956589,0.01870591660434113,9.049384469293423e-17,9.049384469293423e-17]",0
145,8bdf5cb3-35c1-f6f1-e618-f641fcc2,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[0.9999176973405864,8.230265941361476e-05,1.0153366724123743e-16,1.0153366724123743e-16]",0
146,8c7bdf99-8cda-02c4-7ccf-ad45ef8a,0.5,0.9166666666666666,0.0,"[0.5,0.9166666666666666,0.0]","[0.999999769387172,2.306128279721741e-07,9.324429769749201e-17,9.324429769749201e-17]",0
147,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]","[0.9999998932951204,1.0670487964235064e-07,7.95185159228301e-17,7.95185159228301e-17]",0
148,8f38fcd5-8798-9850-2359-5268418e,0.25,1.0,0.125,"[0.25,1.0,0.125]","[0.9958283468413826,0.004171653158617238,1.2542816290192294e-16,1.2542816290192294e-16]",0
149,9187a2a4-6ffb-f4f5-f012-df8a1141,0.25,1.0,0.75,"[0.25,1.0,0.75]","[3.323231744717389e-06,0.9999966767682553,3.7132824952146467e-17,3.7132824952146467e-17]",1
150,921196a3-13fa-e4ce-3af8-6cbdc712,0.3333333333333333,0.2222222222222222,0.0,"[0.3333333333333333,0.2222222222222222,0.0]","[0.9999898189537293,1.018104627001259e-05,4.0281929975088244e-16,4.0281929975088244e-16]",0
151,92d86eda-129e-0d8c-0a73-835acef9,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
152,9627fef7-14c0-4a88-0954-9cf43b68,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]","[0.9999998932951204,1.0670487964235064e-07,7.95185159228301e-17,7.95185159228301e-17]",0
153,97372a43-0a6d-3145-e63f-0202242e,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]","[0.9999814164457832,1.858355421676763e-05,6.071379125291457e-17,6.071379125291457e-17]",0
154,979eea52-4e76-7700-5136-517b6799,0.25,0.0,0.0,"[0.25,0.0,0.0]","[0.9999999996351348,3.6485722341461206e-10,3.993411924750602e-15,3.993411924750602e-15]",0
155,97f93288-c344-0f1f-19c0-14aff5aa,0.14285714285714288,0.75,0.6666666666666666,"[0.14285714285714288,0.75,0.6666666666666666]","[0.00033935956164183494,0.9996606404383576,3.2299824268331263e-16,3.2299824268331263e-16]",1
156,98599cc0-703a-b3be-34dc-7bcf7e6a,1.0,1.0,0.125,"[1.0,1.0,0.125]","[2.324002630340951e-13,5.692843895966127e-24,5.692843895966127e-24,0.9999999999997675]",3
157,987749e2-fc0f-96db-2aa7-7df33e6d,0.5,0.3333333333333333,0.5,"[0.5,0.3333333333333333,0.5]","[0.9999856684504643,1.4331549517892628e-05,8.861246751751138e-15,8.861246751751138e-15]",0
158,991dbd0d-8c68-1ed6-f469-0348585f,0.14285714285714285,1.0,0.8571428571428571,"[0.14285714285714285,1.0,0.8571428571428571]","[2.6433687792413612e-08,0.9999999735663121,6.902131272461186e-17,6.902131272461186e-17]",1
159,9946a658-3dc0-f680-6e04-89182b0f,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]","[0.9999814164457832,1.858355421676763e-05,6.071379125291457e-17,6.071379125291457e-17]",0
160,999f9f91-e880-70f1-00d3-e8994609,0.2,0.8571428571428571,0.375,"[0.2,0.8571428571428571,0.375]","[0.16270506754107153,0.8372949324589283,1.3308568925003196e-16,1.3308568925003196e-16]",1
161,99d9bce0-1f7d-da02-6d84-afe0122e,0.5,0.6666666666666666,0.14285714285714285,"[0.5,0.6666666666666666,0.14285714285714285]","[0.999957145414203,4.285458579689776e-05,5.971370034186655e-17,5.971370034186655e-17]",0
162,9c5c43e2-3def-6e8f-844e-4ee72d08,0.2,1.0,0.0,"[0.2,1.0,0.0]","[0.999289337518739,0.000710662481260204,3.976113739876631e-16,3.976113739876631e-16]",0
163,9cc2cc33-730e-86eb-e910-ff1ec6fd,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
164,9dfba79f-46d5-9b68-3a28-dff09283,0.5,1.0,0.0,"[0.5,1.0,0.0]","[0.9999999808156352,1.918436460660017e-08,1.119036145253637e-16,1.119036145253637e-16]",0
165,9e184ea2-45e6-abdb-90a9-fb5b011b,0.19999999999999998,0.5454545454545454,0.16666666666666666,"[0.19999999999999998,0.5454545454545454,0.16666666666666666]","[0.9831896230420794,0.016810376957920335,1.546986017863673e-16,1.546986017863673e-16]",0
166,9f9f9fdf-92e7-af14-0692-647f88c2,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
167,a070cc15-8fb3-b7eb-834d-d191a652,0.5,0.6666666666666666,0.25,"[0.5,0.6666666666666666,0.25]","[0.9998637767071749,0.0001362232928251804,9.600418836873066e-17,9.600418836873066e-17]",0
168,a134cb86-69ed-3ceb-ab8b-42799b5f,0.5,0.5,0.14285714285714285,"[0.5,0.5,0.14285714285714285]","[0.9999736511649402,2.6348835059813506e-05,8.567333282997994e-17,8.567333282997994e-17]",0
169,a1ac05b8-d131-07d0-f419-28c0d19a,0.5,0.08333333333333333,0.15384615384615385,"[0.5,0.08333333333333333,0.15384615384615385]","[0.9999999993639915,6.360065458175195e-10,9.709391346241387e-16,9.709391346241387e-16]",0
170,a1b9f7ef-402c-6b05-11c1-33d65f47,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
171,a3ec40af-975f-ba01-2db3-3caa97d9,0.3333333333333333,0.08333333333333333,0.0,"[0.3333333333333333,0.08333333333333333,0.0]","[0.9999999474220981,5.2577899616855595e-08,1.144215173836515e-15,1.144215173836515e-15]",0
172,a4793f2a-58de-2b33-168f-32424641,1.0,0.6666666666666666,0.0,"[1.0,0.6666666666666666,0.0]","[2.0529311149994748e-13,6.190886134855945e-24,6.190886134855945e-24,0.9999999999997947]",3
173,a52f2bc6-a117-0f22-9ee9-126d536e,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
174,a55e8048-fa92-f072-72e3-bbf2ba61,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[3.704975610184568e-11,0.9999999999629503,5.5397529748407315e-17,5.5397529748407315e-17]",1
175,a7010942-2bf9-c022-3897-796a718f,0.5,0.75,0.2,"[0.5,0.75,0.2]","[0.9999504781500955,4.952184990432464e-05,6.804311831390842e-17,6.804311831390842e-17]",0
176,a898d118-8b18-a02c-ae58-2a774d5f,0.5,0.3333333333333333,0.14285714285714285,"[0.5,0.3333333333333333,0.14285714285714285]","[0.9999980844462985,1.9155537012863984e-06,1.7411295129192258e-16,1.7411295129192258e-16]",0
177,a932ede5-1443-cb58-2838-6a6efc0a,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[3.704975610184568e-11,0.9999999999629503,5.5397529748407315e-17,5.5397529748407315e-17]",1
178,a96e9db0-5940-66d7-4a98-2379b34d,0.33333333333333337,0.75,0.2,"[0.33333333333333337,0.75,0.2]","[0.9451800660578461,0.05481993394215398,4.4872499307930154e-17,4.4872499307930154e-17]",0
179,a98a0de3-d8ed-675c-b2d4-ac776c7b,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[3.704975610184568e-11,0.9999999999629503,5.5397529748407315e-17,5.5397529748407315e-17]",1
180,a997f5a7-10f2-8566-1c1d-559b423c,0.3333333333333333,1.0,0.15384615384615385,"[0.3333333333333333,1.0,0.15384615384615385]","[0.9988865884178911,0.0011134115821089328,6.758756034540526e-17,6.758756034540526e-17]",0
181,abcc36e1-adfa-f564-04d4-d632273a,0.25,0.8,0.3333333333333333,"[0.25,0.8,0.3333333333333333]","[0.34497091583799216,0.6550290841620078,8.456969205346699e-17,8.456969205346699e-17]",1
182,abda0840-539e-d7ad-7f3c-e3005350,0.25,0.6666666666666666,0.5714285714285714,"[0.25,0.6666666666666666,0.5714285714285714]","[0.008653232984853848,0.9913467670151459,1.4956886303578362e-16,1.4956886303578362e-16]",1
183,abe4e05a-6e7f-9b91-6fc2-255d8ca8,0.5,0.6666666666666666,0.0,"[0.5,0.6666666666666666,0.0]","[0.999983713306425,1.6286693574868426e-05,9.094221539235581e-17,9.094221539235581e-17]",0
184,ad50ec3a-b5fa-441c-dff6-68962309,1.0,0.0,0.25,"[1.0,0.0,0.25]","[9.159981873602635e-14,3.4102701044463956e-22,3.4102701044463956e-22,0.9999999999999084]",3
185,af4c2645-6fb3-16d2-5660-862ba713,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
186,af82af91-5c05-62ed-d5f4-ab452057,0.5,1.0,0.125,"[0.5,1.0,0.125]","[0.9999998640216412,1.3597835879707892e-07,8.019920222023866e-17,8.019920222023866e-17]",0
187,b203a259-8fca-f544-f793-7196165c,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
188,b341bfef-bd17-e48f-e3c6-71e45a3b,1.0,0.42857142857142855,0.125,"[1.0,0.42857142857142855,0.125]","[1.283945811585848e-13,8.510173462284435e-24,8.510173462284435e-24,0.9999999999998717]",3
189,b37edebf-8ae7-aa45-24a6-a71ab0cf,0.25,1.0,0.0,"[0.25,1.0,0.0]","[0.9994921801461035,0.0005078198538960349,2.0503417708917772e-16,2.0503417708917772e-16]",0
190,b3ed71c3-f69d-be41-8e55-61063ba5,1.0,1.0,0.25,"[1.0,1.0,0.25]","[7.733226729444283e-13,4.651379773320189e-23,4.651379773320189e-23,0.9999999999992266]",3
191,b4317fab-f533-bf46-11da-30745ab3,0.5,1.0,0.0,"[0.5,1.0,0.0]","[0.9999999808156352,1.918436460660017e-08,1.119036145253637e-16,1.119036145253637e-16]",0
192,b51ab28b-c73d-4a8a-b819-1193d14b,0.14285714285714285,0.9,0.5454545454545454,"[0.14285714285714285,0.9,0.5454545454545454]","[0.0030607126476264357,0.9969392873523732,1.6412053357686684e-16,1.6412053357686684e-16]",1
193,b543862d-e79a-96e0-43de-2a3df236,0.25,1.0,0.0,"[0.25,1.0,0.0]","[0.9994921801461035,0.0005078198538960349,2.0503417708917772e-16,2.0503417708917772e-16]",0
194,bbed801c-180e-99dc-7c6b-4a6ce07e,0.25,1.0,0.75,"[0.25,1.0,0.75]","[3.323231744717389e-06,0.9999966767682553,3.7132824952146467e-17,3.7132824952146467e-17]",1
195,bc165eba-99d1-fcf2-3c18-7b8ddbe3,0.3333333333333333,0.125,0.0,"[0.3333333333333333,0.125,0.0]","[0.9999997017969672,2.982030311333134e-07,8.155750573126852e-16,8.155750573126852e-16]",0
196,bc59fb83-de20-c8dc-0046-06b5a884,1.0,1.0,0.16666666666666666,"[1.0,1.0,0.16666666666666666]","[3.0865976065675375e-13,9.206995517012723e-24,9.206995517012723e-24,0.9999999999996914]",3
197,bd5f2e42-b664-0cc9-37b0-15736f11,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[0.9999176973405864,8.230265941361476e-05,1.0153366724123743e-16,1.0153366724123743e-16]",0
198,bd68cd15-7a72-7240-6a6d-11fdf386,0.3333333333333333,0.8333333333333334,0.0,"[0.3333333333333333,0.8333333333333334,0.0]","[0.9973713083476671,0.0026286916523328937,7.18666075762399e-17,7.18666075762399e-17]",0
199,bde2c3b9-096f-3106-3105-39e3c690,0.3333333333333333,0.875,0.0,"[0.3333333333333333,0.875,0.0]","[0.9986483466644818,0.0013516533355181907,7.588409904053566e-17,7.588409904053566e-17]",0
200,be606175-e63e-f12e-d947-27baefe1,0.5,1.0,0.0,"[0.5,1.0,0.0]","[0.9999999808156352,1.918436460660017e-08,1.119036145253637e-16,1.119036145253637e-16]",0
201,be7e4626-8ea8-e4e7-bd98-df4d6b7e,0.33333333333333337,0.75,0.4,"[0.33333333333333337,0.75,0.4]","[0.3546717344590516,0.6453282655409481,1.2248841068539306e-16,1.2248841068539306e-16]",1
202,be8f96e0-decb-0d0f-f5a0-da9a731a,0.2,1.0,1.0,"[0.2,1.0,1.0]","[3.975814096054598e-11,0.9999999999602418,4.077781201371428e-17,4.077781201371428e-17]",1
203,bf2d4ca4-7b76-c83f-c25b-69db4d40,0.5,1.0,0.0,"[0.5,1.0,0.0]","[0.9999999808156352,1.918436460660017e-08,1.119036145253637e-16,1.119036145253637e-16]",0
204,c0a279eb-433f-7d20-4fe4-30c7bf1d,1.0,0.3333333333333333,0.0,"[1.0,0.3333333333333333,0.0]","[2.1557159465625878e-13,3.1459183660713514e-23,3.1459183660713514e-23,0.9999999999997844]",3
205,c0e4f1b6-286e-9a62-9b55-08b882ec,0.1,1.0,0.2307692307692308,"[0.1,1.0,0.2307692307692308]","[0.9785797141636742,0.021420285836322165,1.7709531235984606e-15,1.7709531235984606e-15]",0
206,c0f2c451-9f22-3dc5-b0ab-d6747910,1.0,1.0,0.1,"[1.0,1.0,0.1]","[2.0733546923164637e-13,4.740213797323409e-24,4.740213797323409e-24,0.9999999999997926]",3
207,c1b850ff-362a-890f-0c23-014773bb,0.5,1.0,0.16666666666666666,"[0.5,1.0,0.16666666666666666]","[0.9999997079206433,2.92079356691603e-07,8.809279568913938e-17,8.809279568913938e-17]",0
208,c1d60570-2cbc-37b1-9e8a-4883bae7,0.3333333333333333,0.9166666666666666,0.0,"[0.3333333333333333,0.9166666666666666,0.0]","[0.9993921359586148,0.000607864041385241,8.184510057955902e-17,8.184510057955902e-17]",0
209,c24334a0-477a-6656-021d-668ba57f,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
210,c3385c79-a01d-377d-9eac-6cf460e9,0.5,1.0,0.125,"[0.5,1.0,0.125]","[0.9999998640216412,1.3597835879707892e-07,8.019920222023866e-17,8.019920222023866e-17]",0
211,c9f74898-df82-973e-76ca-08186d7c,1.0,1.0,0.16666666666666666,"[1.0,1.0,0.16666666666666666]","[3.0865976065675375e-13,9.206995517012723e-24,9.206995517012723e-24,0.9999999999996914]",3
212,cc1e5f29-a1bd-4a13-5c8d-dbcaa11b,0.5,1.0,0.16666666666666666,"[0.5,1.0,0.16666666666666666]","[0.9999997079206433,2.92079356691603e-07,8.809279568913938e-17,8.809279568913938e-17]",0
213,cd63ab01-8f40-afeb-0b3d-ca6de10f,1.0,0.9166666666666666,0.0,"[1.0,0.9166666666666666,0.0]","[2.009620028216817e-13,4.6327227138342454e-24,4.6327227138342454e-24,0.999999999999799]",3
214,ce280b9f-f7cf-eef4-dd34-fdc44bfe,0.5,0.6666666666666666,0.25,"[0.5,0.6666666666666666,0.25]","[0.9998637767071749,0.0001362232928251804,9.600418836873066e-17,9.600418836873066e-17]",0
215,ce4913ec-b21e-60b6-d455-4bc5b2b4,0.3333333333333333,0.6666666666666666,0.75,"[0.3333333333333333,0.6666666666666666,0.75]","[0.00022410321562390967,0.9997758967843747,6.57913552683814e-16,6.57913552683814e-16]",1
216,ceff0481-0e5a-e1d8-5361-b5ba2a52,0.14285714285714288,0.875,0.5555555555555556,"[0.14285714285714288,0.875,0.5555555555555556]","[1.436777473480942e-05,0.005837373362642546,0.9941482588626227,9.010314022965147e-19]",2
217,cf23b843-3219-15e7-f878-361bbfeb,1.0,0.8,0.16666666666666666,"[1.0,0.8,0.16666666666666666]","[2.306194599559432e-13,5.996439571708072e-24,5.996439571708072e-24,0.9999999999997694]",3
218,d0fe3bbe-eeeb-e784-986f-51c01c74,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[3.704975610184568e-11,0.9999999999629503,5.5397529748407315e-17,5.5397529748407315e-17]",1
219,d240496b-e2cf-209d-80f4-6a24fbd7,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[0.9999176973405864,8.230265941361476e-05,1.0153366724123743e-16,1.0153366724123743e-16]",0
220,d2a78c5a-c501-ea53-1bcf-2fedb47d,0.14285714285714288,0.5,0.4444444444444444,"[0.14285714285714288,0.5,0.4444444444444444]","[0.9528758712094636,0.047124128790527645,4.401264454827917e-15,4.401264454827917e-15]",0
221,d41a406c-81b7-dca2-962a-a408e155,1.0,1.0,0.25,"[1.0,1.0,0.25]","[7.733226729444283e-13,4.651379773320189e-23,4.651379773320189e-23,0.9999999999992266]",3
222,d424420a-72ee-7166-ac7e-9b96c0e6,0.2,0.7142857142857143,0.125,"[0.2,0.7142857142857143,0.125]","[0.9422376843667497,0.05776231563325007,1.2866744482301826e-16,1.2866744482301826e-16]",0
223,d48858c6-80ce-2e95-a74a-8d955a9e,0.5,1.0,0.0,"[0.5,1.0,0.0]","[0.9999999808156352,1.918436460660017e-08,1.119036145253637e-16,1.119036145253637e-16]",0
224,d4ca59b9-1058-6388-4cc5-e58c2290,0.16666666666666666,1.0,0.8333333333333334,"[0.16666666666666666,1.0,0.8333333333333334]","[6.442183588799257e-08,0.999999935578164,4.438524327744446e-17,4.438524327744446e-17]",1
225,d5d7fee4-5428-bea3-17aa-30fb97f1,0.33333333333333337,0.75,0.0,"[0.33333333333333337,0.75,0.0]","[0.9933474591673619,0.0066525408326378686,6.870487410606281e-17,6.870487410606281e-17]",0
226,d6458839-e410-c16f-44d7-7aad9b6b,1.0,1.0,0.09090909090909093,"[1.0,1.0,0.09090909090909093]","[2.0099475519342104e-13,4.52254770512529e-24,4.52254770512529e-24,0.999999999999799]",3
227,d80b6775-ae61-8dae-98ce-99412037,1.0,1.0,0.25,"[1.0,1.0,0.25]","[7.733226729444283e-13,4.651379773320189e-23,4.651379773320189e-23,0.9999999999992266]",3
228,d89aba44-424b-9d5d-5dd4-f1fbabf1,1.0,1.0,0.09090909090909093,"[1.0,1.0,0.09090909090909093]","[2.0099475519342104e-13,4.52254770512529e-24,4.52254770512529e-24,0.999999999999799]",3
229,d92b593e-555f-9b3b-4007-752ea02c,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
230,d964c832-c32d-77ff-672a-1cf12f7e,1.0,0.875,0.1111111111111111,"[1.0,0.875,0.1111111111111111]","[1.9248836817151925e-13,3.975342108973552e-24,3.975342108973552e-24,0.9999999999998075]",3
231,daf25c41-8b84-6414-7646-b7df2abd,1.0,1.0,0.125,"[1.0,1.0,0.125]","[2.324002630340951e-13,5.692843895966127e-24,5.692843895966127e-24,0.9999999999997675]",3
232,db0c804a-a6ad-cb9d-d037-84256d49,1.0,0.0,0.0,"[1.0,0.0,0.0]","[2.317105168354621e-13,6.587495224513886e-22,6.587495224513886e-22,0.9999999999997683]",3
233,db98a0d9-3d4f-4219-b27d-74a44a01,0.2,1.0,1.0,"[0.2,1.0,1.0]","[3.975814096054598e-11,0.9999999999602418,4.077781201371428e-17,4.077781201371428e-17]",1
234,dd30c478-d26e-3f37-f395-b912bead,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
235,de14f7c6-1844-4e1b-bb5c-16ceef86,0.2,1.0,1.0,"[0.2,1.0,1.0]","[3.975814096054598e-11,0.9999999999602418,4.077781201371428e-17,4.077781201371428e-17]",1
236,dfc849d9-7793-4345-d533-579da01b,0.25,1.0,0.2727272727272727,"[0.25,1.0,0.2727272727272727]","[0.9116431783961872,0.08835682160381232,2.1183712927672399e-16,2.1183712927672399e-16]",0
237,e091c85e-d8a5-ed63-dfdb-631d4614,0.25,1.0,0.75,"[0.25,1.0,0.75]","[3.323231744717389e-06,0.9999966767682553,3.7132824952146467e-17,3.7132824952146467e-17]",1
238,e3485d79-4f92-1fff-4e64-56943e9b,0.25,0.7777777777777778,0.4,"[0.25,0.7777777777777778,0.4]","[0.12070492824234401,0.8792950717576559,7.051254469913059e-17,7.051254469913059e-17]",1
239,e65e8c36-5f2d-131d-9602-cd643f97,0.5,0.0,0.0,"[0.5,0.0,0.0]","[0.9999999999123267,8.766551630349577e-11,3.918799999523514e-15,3.918799999523514e-15]",0
240,e74ddfe8-97b1-613e-1495-f884f58c,0.25,1.0,1.0,"[0.25,1.0,1.0]","[7.088288473828018e-11,0.9999999999291171,4.800409922256422e-17,4.800409922256422e-17]",1
241,e84ee6a5-b0be-fe4d-cee9-c9846350,1.0,0.6666666666666666,0.0,"[1.0,0.6666666666666666,0.0]","[2.0529311149994748e-13,6.190886134855945e-24,6.190886134855945e-24,0.9999999999997947]",3
242,e88cc767-fc0d-54d4-243a-4479ebf9,0.5,1.0,0.14285714285714285,"[0.5,1.0,0.14285714285714285]","[0.9999998125877412,1.8741225866654525e-07,8.245070645397766e-17,8.245070645397766e-17]",0
243,e8f759fe-33ca-af05-511a-3b4aa7f5,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
244,e9822752-a8af-cf42-1ddc-d2518ca8,0.3333333333333333,0.75,0.2222222222222222,"[0.3333333333333333,0.75,0.2222222222222222]","[0.9260820399201621,0.0739179600798378,4.878010267310173e-17,4.878010267310173e-17]",0
245,e996ed9e-cf46-2cad-2e67-5688856d,0.25,1.0,0.0,"[0.25,1.0,0.0]","[0.9994921801461035,0.0005078198538960349,2.0503417708917772e-16,2.0503417708917772e-16]",0
246,e99d6a57-d572-b7f6-34cf-3ac76f24,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[3.704975610184568e-11,0.9999999999629503,5.5397529748407315e-17,5.5397529748407315e-17]",1
247,eabfeaaa-351b-e551-fd2b-3e6d0f45,1.0,0.75,0.0,"[1.0,0.75,0.0]","[2.035419834927267e-13,5.144515819351966e-24,5.144515819351966e-24,0.9999999999997965]",3
248,eb9864df-c827-4027-9de4-5829eee9,0.25,0.4,0.2727272727272727,"[0.25,0.4,0.2727272727272727]","[0.9977756405088878,0.0022243594911117194,2.0589106898387937e-16,2.0589106898387937e-16]",0
249,eba3b0ea-3aeb-a6e3-8df6-742db8a0,0.5,1.0,0.14285714285714285,"[0.5,1.0,0.14285714285714285]","[0.9999998125877412,1.8741225866654525e-07,8.245070645397766e-17,8.245070645397766e-17]",0
250,ebdd7e01-09f4-dbf1-8a08-602d0001,0.3333333333333333,1.0,0.75,"[0.3333333333333333,1.0,0.75]","[2.7757010326595975e-05,0.999972242989673,2.0916717983495908e-16,2.0916717983495908e-16]",1
251,ed71098a-9600-3bac-4cca-70ce0496,0.25,1.0,1.0,"[0.25,1.0,1.0]","[7.088288473828018e-11,0.9999999999291171,4.800409922256422e-17,4.800409922256422e-17]",1
252,ed71bd28-a732-78c0-de66-e32f77c8,0.25,1.0,1.0,"[0.25,1.0,1.0]","[7.088288473828018e-11,0.9999999999291171,4.800409922256422e-17,4.800409922256422e-17]",1
253,edcaf7c0-7593-61d2-f4e9-689b8340,0.5,0.6,0.3333333333333333,"[0.5,0.6,0.3333333333333333]","[0.999675949812024,0.0003240501879754235,2.383784457219805e-16,2.383784457219805e-16]",0
254,ef41223d-f80f-838d-f944-d7c278c7,0.5,1.0,0.0,"[0.5,1.0,0.0]","[0.9999999808156352,1.918436460660017e-08,1.119036145253637e-16,1.119036145253637e-16]",0
255,ef70bde5-8a4d-68a0-4f26-e5253d2c,1.0,0.6666666666666666,0.25,"[1.0,0.6666666666666666,0.25]","[3.710236953595304e-13,2.1928346946290843e-23,2.1928346946290843e-23,0.999999999999629]",3
256,f2a9ccb0-9831-6d2a-6254-8f0366c9,0.5,1.0,0.16666666666666666,"[0.5,1.0,0.16666666666666666]","[0.9999997079206433,2.92079356691603e-07,8.809279568913938e-17,8.809279568913938e-17]",0
257,f309c633-16b6-7dc6-6a93-65789e3f,1.0,1.0,0.0,"[1.0,1.0,0.0]","[2.0012174127526643e-13,5.020377978874044e-24,5.020377978874044e-24,0.9999999999997998]",3
258,f4bf52fc-cffa-0f52-f4f9-2eff92fc,1.0,0.0,0.25,"[1.0,0.0,0.25]","[9.159981873602635e-14,3.4102701044463956e-22,3.4102701044463956e-22,0.9999999999999084]",3
