,users,followingRatio,order,freq,catchingUpRatio,features,probability,prediction
91,6408c27b-ab13-d145-5b44-24f30202,1.0,1.0,0.25,0.75,"[1.0,1.0,0.25,0.75]","[1.6051925641659472e-29,2.27782940918158e-18,5.958526163861768e-27,1.6051925641659472e-29,1.6051925641659472e-29,0.9999999999942074,5.792668017946295e-12]",5
92,6613f3e0-2e08-24f1-52ba-bfab8807,1.0,0.125,0.1111111111111111,0.8888888888888888,"[1.0,0.125,0.1111111111111111,0.8888888888888888]","[6.778855886934138e-29,2.9861658092509463e-20,9.78104201142177e-21,6.778855886934138e-29,6.778855886934138e-29,1.0,6.778855886934138e-29]",5
93,6809fd15-56b5-3424-e33d-88eb107c,1.0,0.25,0.2,0.8,"[1.0,0.25,0.2,0.8]","[1.088463594494495e-29,1.1255085436245522e-19,2.4660904058563827e-22,1.088463594494495e-29,1.088463594494495e-29,1.0,1.088463594494495e-29]",5
94,6a9b69a1-5f2e-6aea-63d9-0e9d77c1,0.16666666666666669,1.0,0.8571428571428571,0.14285714285714285,"[0.16666666666666669,1.0,0.8571428571428571,0.14285714285714285]","[7.48445919782981e-23,7.789129836057593e-23,2.9842040599776304e-08,7.48445919782981e-23,7.48445919782981e-23,7.48445919782981e-23,0.9999999701579594]",6
95,6c86b1d0-fd95-c414-78d2-9495251b,0.25,0.75,0.8,0.2,"[0.25,0.75,0.8,0.2]","[0.9999999999999947,8.041552704100166e-29,5.379263303228625e-15,3.385452528400234e-30,3.385452528400234e-30,3.385452528400234e-30,3.385452528400234e-30]",0
96,6e25573c-8b7b-a2e7-a782-480ddb63,0.3333333333333333,0.3333333333333333,0.25,0.25,"[0.3333333333333333,0.3333333333333333,0.25,0.25]","[3.2735277881708505e-16,0.3487345821759169,0.6512654178240814,3.2735277881708505e-16,3.2735277881708505e-16,3.2735277881708505e-16,3.2735277881708505e-16]",2
97,6f168bc8-c816-a359-ba88-da8c663d,0.5,0.7142857142857143,0.125,0.75,"[0.5,0.7142857142857143,0.125,0.75]","[1.0342338221827194e-16,0.0001464806040916048,0.999853519395908,1.0342338221827194e-16,1.0342338221827194e-16,1.0342338221827194e-16,1.0342338221827194e-16]",2
98,6f359ebe-9f0a-2bae-a27a-c4ec1712,0.3333333333333333,1.0,0.5,0.5,"[0.3333333333333333,1.0,0.5,0.5]","[1.7061171622592194e-22,3.4144077382222867e-12,4.960062004607698e-07,1.7061171622592194e-22,1.7061171622592194e-22,1.7061171622592194e-22,0.9999995039903851]",6
99,6f99bc0c-a871-5dd6-80cb-22296ada,1.0,1.0,0.0,0.0,"[1.0,1.0,0.0,0.0]","[7.296231292622913e-35,9.44887348035777e-20,7.296231294326688e-35,7.296231292622913e-35,1.0,7.296231292622913e-35,3.090745721941085e-19]",4
100,70eacff4-a340-e4fd-746a-807b58c3,0.3333333333333333,1.0,0.16666666666666666,0.4166666666666667,"[0.3333333333333333,1.0,0.16666666666666666,0.4166666666666667]","[1.7576139723762405e-22,6.356889097780257e-08,3.2669932048455494e-07,1.7576139723762405e-22,1.7576139723762405e-22,1.7576139723762405e-22,0.9999996097317885]",6
101,74105285-3bd1-71b2-bb2b-df56e6f7,0.5,1.0,0.25,0.5,"[0.5,1.0,0.25,0.5]","[1.0096241886449721e-22,7.296125794613009e-09,3.216317366005587e-08,1.0096241886449721e-22,1.0096241886449721e-22,1.0096241886449721e-22,0.9999999605407006]",6
102,74df8aff-e884-bc0d-7710-a23afc0d,1.0,0.75,0.0,0.0,"[1.0,0.75,0.0,0.0]","[2.713585226037749e-16,0.9999999999999983,2.7135854932260637e-16,2.713585226037749e-16,2.713585226037749e-16,2.713585226037749e-16,2.713585226037749e-16]",1
103,7550652e-a184-e590-1205-03d91e86,0.2,1.0,1.0,0.0,"[0.2,1.0,1.0,0.0]","[7.576535455275679e-23,7.576535456535062e-23,1.5816014045324733e-09,7.576535455275679e-23,7.576535455275679e-23,7.576535455275679e-23,0.9999999984183986]",6
104,755f4b52-e48e-eda7-42c0-2dabd3cf,0.19999999999999998,0.6,0.3333333333333333,0.16666666666666666,"[0.19999999999999998,0.6,0.3333333333333333,0.16666666666666666]","[8.868499061380007e-17,0.026001732862229097,0.9739982671377706,8.868499061380007e-17,8.868499061380007e-17,8.868499061380007e-17,8.868499061380007e-17]",2
105,75bece44-7ed0-9de1-f411-854abe3b,0.3333333333333333,0.6666666666666666,0.5,0.0,"[0.3333333333333333,0.6666666666666666,0.5,0.0]","[3.5118469740466957e-16,1.8887429284848887e-05,0.9999811125707134,3.5118469740466957e-16,3.5118469740466957e-16,3.5118469740466957e-16,3.5118469740466957e-16]",2
106,77d5ac07-0cfc-ac01-e741-58dae777,0.2,0.2857142857142857,0.0,0.0,"[0.2,0.2857142857142857,0.0,0.0]","[3.4324988861432034e-16,0.9999714200577267,2.8579942271591477e-05,3.4324988861432034e-16,3.4324988861432034e-16,3.4324988861432034e-16,3.4324988861432034e-16]",1
107,78928b9d-af19-1353-e439-c5b1d36f,1.0,0.5,0.2,0.8,"[1.0,0.5,0.2,0.8]","[4.739201037150757e-30,2.706230970384844e-19,4.303810359399098e-23,4.739201037150757e-30,4.739201037150757e-30,1.0,4.739201037150757e-30]",5
108,78f08216-f3b9-62f6-7676-e8f9b3e2,0.33333333333333337,0.5,0.2,0.4,"[0.33333333333333337,0.5,0.2,0.4]","[7.239513177102185e-17,0.05925775491133952,0.9407422450886602,7.239513177102185e-17,7.239513177102185e-17,7.239513177102185e-17,7.239513177102185e-17]",2
109,7b7820c3-5040-cdf4-4448-bacd9426,1.0,0.625,0.1111111111111111,0.8888888888888888,"[1.0,0.625,0.1111111111111111,0.8888888888888888]","[6.657544557710107e-30,9.574637433304081e-20,1.581084584966003e-22,6.657544557710107e-30,6.657544557710107e-30,1.0,6.657544557710107e-30]",5
110,7c6856f2-bacb-4be2-61d0-ba4bf284,0.25,0.75,0.8,0.2,"[0.25,0.75,0.8,0.2]","[0.9999999999999947,8.041552704100166e-29,5.379263303228625e-15,3.385452528400234e-30,3.385452528400234e-30,3.385452528400234e-30,3.385452528400234e-30]",0
111,7d0acedd-f795-6e39-b508-3eea42ac,0.14285714285714285,0.8333333333333334,0.7142857142857143,0.0,"[0.14285714285714285,0.8333333333333334,0.7142857142857143,0.0]","[1.0544113267533729e-16,1.7555720994212021e-12,0.9999999999982442,1.0544113267533729e-16,1.0544113267533729e-16,1.0544113267533729e-16,1.0544113267533729e-16]",2
112,80e6c3aa-f56c-4679-d623-79d6fd2d,0.25,0.3333333333333333,0.25,0.0,"[0.25,0.3333333333333333,0.25,0.0]","[6.126345196167727e-16,0.938630053798482,0.06136994620151494,6.126345196167727e-16,6.126345196167727e-16,6.126345196167727e-16,6.126345196167727e-16]",1
113,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.5,0.9166666666666666,0.07692307692307693,0.7692307692307693,"[0.5,0.9166666666666666,0.07692307692307693,0.7692307692307693]","[7.7377853188886225e-16,0.00033274978790185874,0.9996672502120942,7.7377853188886225e-16,7.7377853188886225e-16,7.7377853188886225e-16,7.7377853188886225e-16]",2
114,8a2e2082-7444-5533-6931-1b05fd88,0.5,0.8333333333333334,0.14285714285714285,0.5714285714285714,"[0.5,0.8333333333333334,0.14285714285714285,0.5714285714285714]","[3.6063524068590765e-16,0.034207128380210054,0.9657928716197882,3.6063524068590765e-16,3.6063524068590765e-16,3.6063524068590765e-16,3.6063524068590765e-16]",2
115,8a68d73e-17f5-4571-ef15-e1d03878,0.5,1.0,0.1,0.1,"[0.5,1.0,0.1,0.1]","[1.4167172871113438e-22,6.372323971399534e-07,1.0850157876925605e-11,1.4167172871113438e-22,1.4167172871113438e-22,1.4167172871113438e-22,0.9999993627567527]",6
116,8a6d88da-00af-01eb-e85b-db817e28,0.3333333333333333,0.5714285714285714,0.25,0.5,"[0.3333333333333333,0.5714285714285714,0.25,0.5]","[3.3926182259907805e-17,0.003919816173114935,0.996080183826885,3.3926182259907805e-17,3.3926182259907805e-17,3.3926182259907805e-17,3.3926182259907805e-17]",2
117,8ae29d55-64a1-1cf2-962b-4a35e380,0.25,0.5555555555555556,0.1,0.5,"[0.25,0.5555555555555556,0.1,0.5]","[2.358301722195175e-28,2.919182970153362e-14,4.80678069292517e-13,0.9999999999994901,2.358301722195175e-28,2.358301722195175e-28,2.358301722195175e-28]",3
118,8c7bdf99-8cda-02c4-7ccf-ad45ef8a,0.5,0.9166666666666666,0.0,0.0,"[0.5,0.9166666666666666,0.0,0.0]","[2.351764128379915e-16,0.9999996543849149,3.456150838703708e-07,2.351764128379915e-16,2.351764128379915e-16,2.351764128379915e-16,2.351764128379915e-16]",1
119,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.5,1.0,0.1111111111111111,0.4444444444444444,"[0.5,1.0,0.1111111111111111,0.4444444444444444]","[8.989576289385274e-23,3.9318102849131274e-08,6.353297901262592e-09,8.989576289385274e-23,8.989576289385274e-23,8.989576289385274e-23,0.9999999543285993]",6
120,8f38fcd5-8798-9850-2359-5268418e,0.25,1.0,0.125,0.375,"[0.25,1.0,0.125,0.375]","[5.8192930442042635e-22,2.2688640492174297e-07,4.831449276623894e-07,5.8192930442042635e-22,5.8192930442042635e-22,5.8192930442042635e-22,0.9999992899686674]",6
121,9187a2a4-6ffb-f4f5-f012-df8a1141,0.25,1.0,0.75,0.0,"[0.25,1.0,0.75,0.0]","[4.761853464354919e-23,6.410810266449797e-21,3.482492384020938e-08,4.761853464354919e-23,4.761853464354919e-23,4.761853464354919e-23,0.9999999651750763]",6
122,92d86eda-129e-0d8c-0a73-835acef9,1.0,1.0,0.0,0.0,"[1.0,1.0,0.0,0.0]","[7.296231292622913e-35,9.44887348035777e-20,7.296231294326688e-35,7.296231292622913e-35,1.0,7.296231292622913e-35,3.090745721941085e-19]",4
123,9627fef7-14c0-4a88-0954-9cf43b68,0.5,1.0,0.1111111111111111,0.0,"[0.5,1.0,0.1111111111111111,0.0]","[2.813649329253794e-22,9.185819372455885e-07,1.6238672965147135e-12,2.813649329253794e-22,2.813649329253794e-22,2.813649329253794e-22,0.9999990814164389]",6
124,97372a43-0a6d-3145-e63f-0202242e,0.5,0.8,0.16666666666666666,0.0,"[0.5,0.8,0.16666666666666666,0.0]","[1.884388893231128e-16,0.9999517087432891,4.829125670990829e-05,1.884388893231128e-16,1.884388893231128e-16,1.884388893231128e-16,1.884388893231128e-16]",1
125,97f93288-c344-0f1f-19c0-14aff5aa,0.14285714285714288,0.75,0.6666666666666666,0.0,"[0.14285714285714288,0.75,0.6666666666666666,0.0]","[7.382506416646628e-17,8.46136815022015e-11,0.9999999999153861,7.382506416646628e-17,7.382506416646628e-17,7.382506416646628e-17,7.382506416646628e-17]",2
126,98599cc0-703a-b3be-34dc-7bcf7e6a,1.0,1.0,0.125,0.875,"[1.0,1.0,0.125,0.875]","[5.543091857197333e-30,1.4594903463264625e-19,6.359596441554818e-26,5.543091857197333e-30,5.543091857197333e-30,0.9999999999959387,4.061243912076793e-12]",5
127,987749e2-fc0f-96db-2aa7-7df33e6d,0.5,0.3333333333333333,0.5,0.5,"[0.5,0.3333333333333333,0.5,0.5]","[1.2755242373129823e-15,6.53025999642971e-06,0.9999934697399971,1.2755242373129823e-15,1.2755242373129823e-15,1.2755242373129823e-15,1.2755242373129823e-15]",2
128,991dbd0d-8c68-1ed6-f469-0348585f,0.14285714285714285,1.0,0.8571428571428571,0.0,"[0.14285714285714285,1.0,0.8571428571428571,0.0]","[6.685887926924903e-23,6.733623123131928e-23,5.220511450447995e-08,6.685887926924903e-23,6.685887926924903e-23,6.685887926924903e-23,0.9999999477948854]",6
129,9946a658-3dc0-f680-6e04-89182b0f,0.5,0.8,0.16666666666666666,0.16666666666666666,"[0.5,0.8,0.16666666666666666,0.16666666666666666]","[1.430822463316364e-16,0.9976407762587546,0.0023592237412447723,1.430822463316364e-16,1.430822463316364e-16,1.430822463316364e-16,1.430822463316364e-16]",1
130,999f9f91-e880-70f1-00d3-e8994609,0.2,0.8571428571428571,0.375,0.125,"[0.2,0.8571428571428571,0.375,0.125]","[7.656462994171174e-17,0.0031410671926191697,0.9968589328073808,7.656462994171174e-17,7.656462994171174e-17,7.656462994171174e-17,7.656462994171174e-17]",2
131,99d9bce0-1f7d-da02-6d84-afe0122e,0.5,0.6666666666666666,0.14285714285714285,0.7142857142857143,"[0.5,0.6666666666666666,0.14285714285714285,0.7142857142857143]","[7.889781214540107e-17,0.00030236979096261456,0.9996976302090371,7.889781214540107e-17,7.889781214540107e-17,7.889781214540107e-17,7.889781214540107e-17]",2
132,9c5c43e2-3def-6e8f-844e-4ee72d08,0.2,1.0,0.0,0.0,"[0.2,1.0,0.0,0.0]","[1.8954218977743632e-21,1.021151004394942e-06,7.471398267712144e-10,1.8954218977743632e-21,1.8954218977743632e-21,1.8954218977743632e-21,0.9999989781018558]",6
133,9cc2cc33-730e-86eb-e910-ff1ec6fd,1.0,1.0,0.0,0.0,"[1.0,1.0,0.0,0.0]","[7.296231292622913e-35,9.44887348035777e-20,7.296231294326688e-35,7.296231292622913e-35,1.0,7.296231292622913e-35,3.090745721941085e-19]",4
134,9dfba79f-46d5-9b68-3a28-dff09283,0.5,1.0,0.0,0.0,"[0.5,1.0,0.0,0.0]","[4.135261205583866e-22,1.030987719544878e-06,1.6026749165034318e-13,4.135261205583866e-22,4.135261205583866e-22,4.135261205583866e-22,0.99999896901212]",6
135,9e184ea2-45e6-abdb-90a9-fb5b011b,0.19999999999999998,0.5454545454545454,0.16666666666666666,0.25,"[0.19999999999999998,0.5454545454545454,0.16666666666666666,0.25]","[2.0810484175904776e-16,0.7211796413824167,0.2788203586175822,2.0810484175904776e-16,2.0810484175904776e-16,2.0810484175904776e-16,2.0810484175904776e-16]",1
136,a070cc15-8fb3-b7eb-834d-d191a652,0.5,0.6666666666666666,0.25,0.0,"[0.5,0.6666666666666666,0.25,0.0]","[7.402414349214591e-16,0.9982255600815984,0.0017744399183979031,7.402414349214591e-16,7.402414349214591e-16,7.402414349214591e-16,7.402414349214591e-16]",1
137,a134cb86-69ed-3ceb-ab8b-42799b5f,0.5,0.5,0.14285714285714285,0.14285714285714285,"[0.5,0.5,0.14285714285714285,0.14285714285714285]","[8.187203844337692e-17,0.9980556691096117,0.0019443308903880092,8.187203844337692e-17,8.187203844337692e-17,8.187203844337692e-17,8.187203844337692e-17]",1
138,a1ac05b8-d131-07d0-f419-28c0d19a,0.5,0.08333333333333333,0.15384615384615385,0.8461538461538461,"[0.5,0.08333333333333333,0.15384615384615385,0.8461538461538461]","[8.995090539311772e-15,2.420943639477465e-05,0.9999757905635602,8.995090539311772e-15,8.995090539311772e-15,8.995090539311772e-15,8.995090539311772e-15]",2
139,a1b9f7ef-402c-6b05-11c1-33d65f47,1.0,1.0,0.0,0.0,"[1.0,1.0,0.0,0.0]","[7.296231292622913e-35,9.44887348035777e-20,7.296231294326688e-35,7.296231292622913e-35,1.0,7.296231292622913e-35,3.090745721941085e-19]",4
140,a4793f2a-58de-2b33-168f-32424641,1.0,0.6666666666666666,0.0,0.0,"[1.0,0.6666666666666666,0.0,0.0]","[2.349106152646577e-16,0.9999999999999986,2.34910720047555e-16,2.349106152646577e-16,2.349106152646577e-16,2.349106152646577e-16,2.349106152646577e-16]",1
141,a55e8048-fa92-f072-72e3-bbf2ba61,0.16666666666666666,1.0,1.0,0.0,"[0.16666666666666666,1.0,1.0,0.0]","[7.57632892667646e-23,7.576328928606754e-23,2.667051494837663e-09,7.57632892667646e-23,7.57632892667646e-23,7.57632892667646e-23,0.9999999973329485]",6
142,a7010942-2bf9-c022-3897-796a718f,0.5,0.75,0.2,0.6,"[0.5,0.75,0.2,0.6]","[1.2539031904374912e-16,0.005772331993272311,0.994227668006727,1.2539031904374912e-16,1.2539031904374912e-16,1.2539031904374912e-16,1.2539031904374912e-16]",2
143,a898d118-8b18-a02c-ae58-2a774d5f,0.5,0.3333333333333333,0.14285714285714285,0.2857142857142857,"[0.5,0.3333333333333333,0.14285714285714285,0.2857142857142857]","[2.8745392864012997e-16,0.9484999461737884,0.05150005382621012,2.8745392864012997e-16,2.8745392864012997e-16,2.8745392864012997e-16,2.8745392864012997e-16]",1
144,a932ede5-1443-cb58-2838-6a6efc0a,0.16666666666666666,1.0,1.0,0.0,"[0.16666666666666666,1.0,1.0,0.0]","[7.57632892667646e-23,7.576328928606754e-23,2.667051494837663e-09,7.57632892667646e-23,7.57632892667646e-23,7.57632892667646e-23,0.9999999973329485]",6
145,a96e9db0-5940-66d7-4a98-2379b34d,0.33333333333333337,0.75,0.2,0.0,"[0.33333333333333337,0.75,0.2,0.0]","[2.466920137473183e-16,0.9688737292632134,0.031126270736785443,2.466920137473183e-16,2.466920137473183e-16,2.466920137473183e-16,2.466920137473183e-16]",1
146,a98a0de3-d8ed-675c-b2d4-ac776c7b,0.16666666666666666,1.0,1.0,0.0,"[0.16666666666666666,1.0,1.0,0.0]","[7.57632892667646e-23,7.576328928606754e-23,2.667051494837663e-09,7.57632892667646e-23,7.57632892667646e-23,7.57632892667646e-23,0.9999999973329485]",6
147,a997f5a7-10f2-8566-1c1d-559b423c,0.3333333333333333,1.0,0.15384615384615385,0.6153846153846154,"[0.3333333333333333,1.0,0.15384615384615385,0.6153846153846154]","[1.0345605905933417e-21,1.268202782060722e-08,2.1929427516989805e-06,1.0345605905933417e-21,1.0345605905933417e-21,1.0345605905933417e-21,0.9999977943752205]",6
148,abcc36e1-adfa-f564-04d4-d632273a,0.25,0.8,0.3333333333333333,0.3333333333333333,"[0.25,0.8,0.3333333333333333,0.3333333333333333]","[3.382223107632492e-17,0.0038996531648276484,0.9961003468351723,3.382223107632492e-17,3.382223107632492e-17,3.382223107632492e-17,3.382223107632492e-17]",2
149,abda0840-539e-d7ad-7f3c-e3005350,0.25,0.6666666666666666,0.5714285714285714,0.42857142857142855,"[0.25,0.6666666666666666,0.5714285714285714,0.42857142857142855]","[9.228109693906956e-17,1.5686410828536407e-07,0.9999998431358914,9.228109693906956e-17,9.228109693906956e-17,9.228109693906956e-17,9.228109693906956e-17]",2
150,abe4e05a-6e7f-9b91-6fc2-255d8ca8,0.5,0.6666666666666666,0.0,0.0,"[0.5,0.6666666666666666,0.0,0.0]","[8.751434224054972e-17,0.9999984539309393,1.5460690606942565e-06,8.751434224054972e-17,8.751434224054972e-17,8.751434224054972e-17,8.751434224054972e-17]",1
151,ad50ec3a-b5fa-441c-dff6-68962309,1.0,0.0,0.25,0.75,"[1.0,0.0,0.25,0.75]","[5.825046511105412e-29,6.037444502988232e-20,8.009472642778385e-23,5.825046511105412e-29,5.825046511105412e-29,1.0,5.825046511105412e-29]",5
152,af82af91-5c05-62ed-d5f4-ab452057,0.5,1.0,0.125,0.375,"[0.5,1.0,0.125,0.375]","[7.402504970199274e-23,7.74935060258643e-08,2.3982760184475596e-09,7.402504970199274e-23,7.402504970199274e-23,7.402504970199274e-23,0.9999999201082179]",6
153,b203a259-8fca-f544-f793-7196165c,1.0,1.0,0.0,0.0,"[1.0,1.0,0.0,0.0]","[7.296231292622913e-35,9.44887348035777e-20,7.296231294326688e-35,7.296231292622913e-35,1.0,7.296231292622913e-35,3.090745721941085e-19]",4
154,b341bfef-bd17-e48f-e3c6-71e45a3b,1.0,0.42857142857142855,0.125,0.875,"[1.0,0.42857142857142855,0.125,0.875]","[9.35025363893874e-30,8.041425923953664e-20,9.619542840879676e-22,9.35025363893874e-30,9.35025363893874e-30,1.0,9.35025363893874e-30]",5
155,b3ed71c3-f69d-be41-8e55-61063ba5,1.0,1.0,0.25,0.75,"[1.0,1.0,0.25,0.75]","[1.6051925641659472e-29,2.27782940918158e-18,5.958526163861768e-27,1.6051925641659472e-29,1.6051925641659472e-29,0.9999999999942074,5.792668017946295e-12]",5
156,b4317fab-f533-bf46-11da-30745ab3,0.5,1.0,0.0,0.0,"[0.5,1.0,0.0,0.0]","[4.135261205583866e-22,1.030987719544878e-06,1.6026749165034318e-13,4.135261205583866e-22,4.135261205583866e-22,4.135261205583866e-22,0.99999896901212]",6
157,b51ab28b-c73d-4a8a-b819-1193d14b,0.14285714285714285,0.9,0.5454545454545454,0.2727272727272727,"[0.14285714285714285,0.9,0.5454545454545454,0.2727272727272727]","[9.222280288955613e-17,1.279171112649971e-06,0.9999987208288873,9.222280288955613e-17,9.222280288955613e-17,9.222280288955613e-17,9.222280288955613e-17]",2
158,bbed801c-180e-99dc-7c6b-4a6ce07e,0.25,1.0,0.75,0.0,"[0.25,1.0,0.75,0.0]","[4.761853464354919e-23,6.410810266449797e-21,3.482492384020938e-08,4.761853464354919e-23,4.761853464354919e-23,4.761853464354919e-23,0.9999999651750763]",6
159,bc165eba-99d1-fcf2-3c18-7b8ddbe3,0.3333333333333333,0.125,0.0,0.0,"[0.3333333333333333,0.125,0.0,0.0]","[3.5311449161774833e-16,0.9999944901139189,5.509886079364155e-06,3.5311449161774833e-16,3.5311449161774833e-16,3.5311449161774833e-16,3.5311449161774833e-16]",1
160,bc59fb83-de20-c8dc-0046-06b5a884,1.0,1.0,0.16666666666666666,0.8333333333333334,"[1.0,1.0,0.16666666666666666,0.8333333333333334]","[4.91834181236625e-30,3.3568176473144173e-19,1.9749903976737458e-26,4.91834181236625e-30,4.91834181236625e-30,0.9999999999969746,3.0253955890917272e-12]",5
161,bde2c3b9-096f-3106-3105-39e3c690,0.3333333333333333,0.875,0.0,0.0,"[0.3333333333333333,0.875,0.0,0.0]","[3.517512282667733e-16,0.9998542670076416,0.00014573299235657761,3.517512282667733e-16,3.517512282667733e-16,3.517512282667733e-16,3.517512282667733e-16]",1
162,be7e4626-8ea8-e4e7-bd98-df4d6b7e,0.33333333333333337,0.75,0.4,0.4,"[0.33333333333333337,0.75,0.4,0.4]","[2.513943718673824e-17,0.00020587848026886195,0.9997941215197311,2.513943718673824e-17,2.513943718673824e-17,2.513943718673824e-17,2.513943718673824e-17]",2
163,be8f96e0-decb-0d0f-f5a0-da9a731a,0.2,1.0,1.0,0.0,"[0.2,1.0,1.0,0.0]","[7.576535455275679e-23,7.576535456535062e-23,1.5816014045324733e-09,7.576535455275679e-23,7.576535455275679e-23,7.576535455275679e-23,0.9999999984183986]",6
164,bf2d4ca4-7b76-c83f-c25b-69db4d40,0.5,1.0,0.0,0.0,"[0.5,1.0,0.0,0.0]","[4.135261205583866e-22,1.030987719544878e-06,1.6026749165034318e-13,4.135261205583866e-22,4.135261205583866e-22,4.135261205583866e-22,0.99999896901212]",6
165,c0a279eb-433f-7d20-4fe4-30c7bf1d,1.0,0.3333333333333333,0.0,0.0,"[1.0,0.3333333333333333,0.0,0.0]","[3.665166570306746e-16,0.9999999999999978,3.6652219782784486e-16,3.665166570306746e-16,3.665166570306746e-16,3.665166570306746e-16,3.665166570306746e-16]",1
166,c0e4f1b6-286e-9a62-9b55-08b882ec,0.1,1.0,0.2307692307692308,0.0,"[0.1,1.0,0.2307692307692308,0.0]","[1.5229986399066294e-21,5.548625914968469e-07,1.8547943729757984e-07,1.5229986399066294e-21,1.5229986399066294e-21,1.5229986399066294e-21,0.9999992596579713]",6
167,c0f2c451-9f22-3dc5-b0ab-d6747910,1.0,1.0,0.1,0.9,"[1.0,1.0,0.1,0.9]","[7.476943913268796e-30,9.214415187830224e-20,1.5391273947206794e-25,7.476943913268796e-30,7.476943913268796e-30,0.999999999994092,5.908010523110749e-12]",5
168,c1b850ff-362a-890f-0c23-014773bb,0.5,1.0,0.16666666666666666,0.8333333333333334,"[0.5,1.0,0.16666666666666666,0.8333333333333334]","[2.388537112544408e-21,2.3131760304461988e-10,1.1404387849822243e-06,2.388537112544408e-21,2.388537112544408e-21,2.388537112544408e-21,0.9999988593298975]",6
169,c24334a0-477a-6656-021d-668ba57f,1.0,1.0,0.0,0.0,"[1.0,1.0,0.0,0.0]","[7.296231292622913e-35,9.44887348035777e-20,7.296231294326688e-35,7.296231292622913e-35,1.0,7.296231292622913e-35,3.090745721941085e-19]",4
170,c3385c79-a01d-377d-9eac-6cf460e9,0.5,1.0,0.125,0.125,"[0.5,1.0,0.125,0.125]","[1.1604951086394867e-22,4.761582094602553e-07,2.6758041568236646e-11,1.1604951086394867e-22,1.1604951086394867e-22,1.1604951086394867e-22,0.9999995238150325]",6
171,c9f74898-df82-973e-76ca-08186d7c,1.0,1.0,0.16666666666666666,0.8333333333333334,"[1.0,1.0,0.16666666666666666,0.8333333333333334]","[4.91834181236625e-30,3.3568176473144173e-19,1.9749903976737458e-26,4.91834181236625e-30,4.91834181236625e-30,0.9999999999969746,3.0253955890917272e-12]",5
172,cc1e5f29-a1bd-4a13-5c8d-dbcaa11b,0.5,1.0,0.16666666666666666,0.6666666666666666,"[0.5,1.0,0.16666666666666666,0.6666666666666666]","[3.45606647124105e-22,2.6152558213186644e-09,1.9185575745652618e-07,3.45606647124105e-22,3.45606647124105e-22,3.45606647124105e-22,0.9999998055289867]",6
173,ce280b9f-f7cf-eef4-dd34-fdc44bfe,0.5,0.6666666666666666,0.25,0.25,"[0.5,0.6666666666666666,0.25,0.25]","[4.676561429873804e-16,0.7746535716970587,0.22534642830293897,4.676561429873804e-16,4.676561429873804e-16,4.676561429873804e-16,4.676561429873804e-16]",1
174,ce4913ec-b21e-60b6-d455-4bc5b2b4,0.3333333333333333,0.6666666666666666,0.75,0.25,"[0.3333333333333333,0.6666666666666666,0.75,0.25]","[0.9999999999999977,2.816019216942043e-27,2.3299628268786758e-15,1.7381492838793656e-30,1.7381492838793656e-30,1.7381492838793656e-30,1.7381492838793656e-30]",0
175,ceff0481-0e5a-e1d8-5361-b5ba2a52,0.14285714285714288,0.875,0.5555555555555556,0.0,"[0.14285714285714288,0.875,0.5555555555555556,0.0]","[7.302242339395499e-17,1.609937909581417e-07,0.9999998390062089,7.302242339395499e-17,7.302242339395499e-17,7.302242339395499e-17,7.302242339395499e-17]",2
176,cf23b843-3219-15e7-f878-361bbfeb,1.0,0.8,0.16666666666666666,0.8333333333333334,"[1.0,0.8,0.16666666666666666,0.8333333333333334]","[3.5509786275399166e-30,2.8659834350894557e-19,1.3326860577760545e-24,3.5509786275399166e-30,3.5509786275399166e-30,1.0,3.5509786275399166e-30]",5
177,d0fe3bbe-eeeb-e784-986f-51c01c74,0.16666666666666666,1.0,1.0,0.0,"[0.16666666666666666,1.0,1.0,0.0]","[7.57632892667646e-23,7.576328928606754e-23,2.667051494837663e-09,7.57632892667646e-23,7.57632892667646e-23,7.57632892667646e-23,0.9999999973329485]",6
178,d2a78c5a-c501-ea53-1bcf-2fedb47d,0.14285714285714288,0.5,0.4444444444444444,0.1111111111111111,"[0.14285714285714288,0.5,0.4444444444444444,0.1111111111111111]","[2.1867148182598626e-16,0.0008616703889319901,0.999138329611067,2.1867148182598626e-16,2.1867148182598626e-16,2.1867148182598626e-16,2.1867148182598626e-16]",2
179,d41a406c-81b7-dca2-962a-a408e155,1.0,1.0,0.25,0.75,"[1.0,1.0,0.25,0.75]","[1.6051925641659472e-29,2.27782940918158e-18,5.958526163861768e-27,1.6051925641659472e-29,1.6051925641659472e-29,0.9999999999942074,5.792668017946295e-12]",5
180,d424420a-72ee-7166-ac7e-9b96c0e6,0.2,0.7142857142857143,0.125,0.0,"[0.2,0.7142857142857143,0.125,0.0]","[1.6034371738192397e-16,0.9886435140477109,0.01135648595228836,1.6034371738192397e-16,1.6034371738192397e-16,1.6034371738192397e-16,1.6034371738192397e-16]",1
181,d4ca59b9-1058-6388-4cc5-e58c2290,0.16666666666666666,1.0,0.8333333333333334,0.0,"[0.16666666666666666,1.0,0.8333333333333334,0.0]","[5.868927100454834e-23,6.289498778804616e-23,5.367630325370019e-08,5.868927100454834e-23,5.868927100454834e-23,5.868927100454834e-23,0.9999999463236967]",6
