,users,followingRatio,order,freq,pcaInput,_1,_2,features,prediction
151,92d86eda-129e-0d8c-0a73-835acef9,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.61659867142066,1.2424125146725948,"[-0.61659867142066,1.2424125146725948]",1
152,9627fef7-14c0-4a88-0954-9cf43b68,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]",-0.17971262609980168,1.1081676480576816,"[-0.17971262609980168,1.1081676480576816]",0
153,97372a43-0a6d-3145-e63f-0202242e,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]",-0.16273455760138833,0.9316449350997791,"[-0.16273455760138833,0.9316449350997791]",0
154,979eea52-4e76-7700-5136-517b6799,0.25,0.0,0.0,"[0.25,0.0,0.0]",-0.18043593802563768,0.07726790182448498,"[-0.18043593802563768,0.07726790182448498]",3
155,97f93288-c344-0f1f-19c0-14aff5aa,0.14285714285714288,0.75,0.6666666666666666,"[0.14285714285714288,0.75,0.6666666666666666]",0.43183757582855165,0.8659043894921798,"[0.43183757582855165,0.8659043894921798]",2
156,98599cc0-703a-b3be-34dc-7bcf7e6a,1.0,1.0,0.125,"[1.0,1.0,0.125]",-0.5310827309923791,1.2652398188359086,"[-0.5310827309923791,1.2652398188359086]",1
157,987749e2-fc0f-96db-2aa7-7df33e6d,0.5,0.3333333333333333,0.5,"[0.5,0.3333333333333333,0.5]",0.016240245889145077,0.5569586560937766,"[0.016240245889145077,0.5569586560937766]",3
158,991dbd0d-8c68-1ed6-f469-0348585f,0.14285714285714285,1.0,0.8571428571428571,"[0.14285714285714285,1.0,0.8571428571428571]",0.5884338504611667,1.1340240798227978,"[0.5884338504611667,1.1340240798227978]",2
159,9946a658-3dc0-f680-6e04-89182b0f,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]",-0.16273455760138833,0.9316449350997791,"[-0.16273455760138833,0.9316449350997791]",0
160,999f9f91-e880-70f1-00d3-e8994609,0.2,0.8571428571428571,0.375,"[0.2,0.8571428571428571,0.375]",0.2023234257345245,0.9303027259849477,"[0.2023234257345245,0.9303027259849477]",0
161,99d9bce0-1f7d-da02-6d84-afe0122e,0.5,0.6666666666666666,0.14285714285714285,"[0.5,0.6666666666666666,0.14285714285714285]",-0.1930426522500749,0.8028514228472888,"[-0.1930426522500749,0.8028514228472888]",0
162,9c5c43e2-3def-6e8f-844e-4ee72d08,0.2,1.0,0.0,"[0.2,1.0,0.0]",-0.03920366973861951,0.9951552288342429,"[-0.03920366973861951,0.9951552288342429]",0
163,9cc2cc33-730e-86eb-e910-ff1ec6fd,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.61659867142066,1.2424125146725948,"[-0.61659867142066,1.2424125146725948]",1
164,9dfba79f-46d5-9b68-3a28-dff09283,0.5,1.0,0.0,"[0.5,1.0,0.0]",-0.2557267953693847,1.087876711023625,"[-0.2557267953693847,1.087876711023625]",0
165,9e184ea2-45e6-abdb-90a9-fb5b011b,0.19999999999999998,0.5454545454545454,0.16666666666666666,"[0.19999999999999998,0.5454545454545454,0.16666666666666666]",0.02702436567398657,0.6013457673968484,"[0.02702436567398657,0.6013457673968484]",0
166,9f9f9fdf-92e7-af14-0692-647f88c2,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.61659867142066,1.2424125146725948,"[-0.61659867142066,1.2424125146725948]",1
167,a070cc15-8fb3-b7eb-834d-d191a652,0.5,0.6666666666666666,0.25,"[0.5,0.6666666666666666,0.25]",-0.11974327474011981,0.8224176835587006,"[-0.11974327474011981,0.8224176835587006]",0
168,a134cb86-69ed-3ceb-ab8b-42799b5f,0.5,0.5,0.14285714285714285,"[0.5,0.5,0.14285714285714285]",-0.2105668323637233,0.6472946049515131,"[-0.2105668323637233,0.6472946049515131]",3
169,a1ac05b8-d131-07d0-f419-28c0d19a,0.5,0.08333333333333333,0.15384615384615385,"[0.5,0.08333333333333333,0.15384615384615385]",-0.2468593977750285,0.2604093561824748,"[-0.2468593977750285,0.2604093561824748]",3
170,a1b9f7ef-402c-6b05-11c1-33d65f47,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.61659867142066,1.2424125146725948,"[-0.61659867142066,1.2424125146725948]",1
