,users,followingRatio,order,freq,features,probability,prediction
117,6c86b1d0-fd95-c414-78d2-9495251b,0.25,0.75,0.8,"[0.25,0.75,0.8]","[0.9226994003503852,3.0036249482587755e-16,0.0002508703291399071,3.003624948255336e-16,0.07704972932047431]",0
118,6cb1567b-ce14-1c63-5c79-2d56cd65,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
119,6e25573c-8b7b-a2e7-a782-480ddb63,0.3333333333333333,0.3333333333333333,0.25,"[0.3333333333333333,0.3333333333333333,0.25]","[4.4216359644785406e-14,0.12550390511978785,0.873990069362068,6.050034236916978e-16,0.0005060255180992353]",2
120,6f168bc8-c816-a359-ba88-da8c663d,0.5,0.7142857142857143,0.125,"[0.5,0.7142857142857143,0.125]","[7.528490126781449e-17,0.2487669031183938,0.7509725185759751,7.528490123350993e-17,0.0002605783056309833]",2
121,6f359ebe-9f0a-2bae-a27a-c4ec1712,0.3333333333333333,1.0,0.5,"[0.3333333333333333,1.0,0.5]","[4.086556190300095e-06,1.8390967101905345e-09,0.7343982073824041,4.475778270001436e-16,0.26559770422230844]",2
122,6f99bc0c-a871-5dd6-80cb-22296ada,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
123,70eacff4-a340-e4fd-746a-807b58c3,0.3333333333333333,1.0,0.16666666666666666,"[0.3333333333333333,1.0,0.16666666666666666]","[8.867101047198382e-15,0.08778059395953863,0.9122173310752144,1.0935601474672747e-16,2.0749652377217987e-06]",2
124,74105285-3bd1-71b2-bb2b-df56e6f7,0.5,1.0,0.25,"[0.5,1.0,0.25]","[1.2181520830495946e-16,0.05976838455079097,0.9402291149031313,1.2181520805134628e-16,2.5005460775152063e-06]",2
125,74df8aff-e884-bc0d-7710-a23afc0d,1.0,0.75,0.0,"[1.0,0.75,0.0]","[1.844169226021247e-23,3.0133095267541337e-09,4.0267072326922893e-13,0.9999999969862877,1.844169226021247e-23]",3
126,7550652e-a184-e590-1205-03d91e86,0.2,1.0,1.0,"[0.2,1.0,1.0]","[0.9974629371224807,1.397328518036019e-17,4.764148197818131e-10,1.397328518036019e-17,0.002537062401104452]",0
127,755f4b52-e48e-eda7-42c0-2dabd3cf,0.19999999999999998,0.6,0.3333333333333333,"[0.19999999999999998,0.6,0.3333333333333333]","[0.00038230578253487196,0.0003723034586140987,0.9992453906078312,1.0806036864992397e-16,1.5101983447064543e-10]",2
128,75bece44-7ed0-9de1-f411-854abe3b,0.3333333333333333,0.6666666666666666,0.5,"[0.3333333333333333,0.6666666666666666,0.5]","[6.91103823689427e-06,9.02187359380017e-09,0.5970579290762035,2.2156387645265789e-16,0.4029351508636857]",2
129,76223a87-2695-2b9d-ac3d-b8a7f469,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
130,77d5ac07-0cfc-ac01-e741-58dae777,0.2,0.2857142857142857,0.0,"[0.2,0.2857142857142857,0.0]","[2.414371339341215e-19,1.3795969922098797e-10,1.5084894591543764e-10,0.9999999997111914,1.076703498966542e-22]",3
131,78928b9d-af19-1353-e439-c5b1d36f,1.0,0.5,0.2,"[1.0,0.5,0.2]","[1.5016953709504818e-16,0.9999999881405444,1.185945517486527e-08,1.5016953709504818e-16,1.5016953709504818e-16]",1
132,78f08216-f3b9-62f6-7676-e8f9b3e2,0.33333333333333337,0.5,0.2,"[0.33333333333333337,0.5,0.2]","[7.367911408635007e-12,0.10442877122960008,0.8954656048879751,1.4345706145735628e-16,0.00010562387505676936]",2
133,7b7820c3-5040-cdf4-4448-bacd9426,1.0,0.625,0.1111111111111111,"[1.0,0.625,0.1111111111111111]","[2.0310004467860081e-16,0.9999995768286837,4.2317131569155545e-07,2.0310004467860081e-16,2.0310004467860081e-16]",1
134,7c6856f2-bacb-4be2-61d0-ba4bf284,0.25,0.75,0.8,"[0.25,0.75,0.8]","[0.9226994003503852,3.0036249482587755e-16,0.0002508703291399071,3.003624948255336e-16,0.07704972932047431]",0
135,7d0acedd-f795-6e39-b508-3eea42ac,0.14285714285714285,0.8333333333333334,0.7142857142857143,"[0.14285714285714285,0.8333333333333334,0.7142857142857143]","[0.9980497149007219,3.784382504242155e-17,0.0019502059369424943,3.7843809947420905e-17,7.916233552876563e-08]",0
136,8095dea5-2414-2dd8-96a5-94762161,0.33333333333333337,0.5,0.0,"[0.33333333333333337,0.5,0.0]","[2.6615241895574576e-22,4.843129621778581e-10,6.262032034434699e-09,0.9999999932536507,4.287178438995913e-15]",3
137,80e6c3aa-f56c-4679-d623-79d6fd2d,0.25,0.3333333333333333,0.25,"[0.25,0.3333333333333333,0.25]","[4.2738184258728127e-10,0.08622185316236251,0.91377814365076,9.027049872685854e-16,2.7594946421237647e-09]",2
138,823fb65f-7880-5b1e-2c81-c7fdda61,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
139,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.5,0.9166666666666666,0.07692307692307693,"[0.5,0.9166666666666666,0.07692307692307693]","[1.1058005479190072e-16,0.1906528311295187,0.8093464702034135,1.1058005479188591e-16,6.986670676093016e-07]",2
140,889c7103-b73e-f33a-594f-f207a4cd,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
141,8a2e2082-7444-5533-6931-1b05fd88,0.5,0.8333333333333334,0.14285714285714285,"[0.5,0.8333333333333334,0.14285714285714285]","[5.967821344596209e-17,0.22273324517515125,0.777248073492079,5.967821342897512e-17,1.8681332769549766e-05]",2
142,8a68d73e-17f5-4571-ef15-e1d03878,0.5,1.0,0.1,"[0.5,1.0,0.1]","[1.1253423650622762e-16,0.25156126744493684,0.7484386321626523,1.1253423650622562e-16,1.003924106178918e-07]",2
143,8a6d88da-00af-01eb-e85b-db817e28,0.3333333333333333,0.5714285714285714,0.25,"[0.3333333333333333,0.5714285714285714,0.25]","[1.6781549269481494e-10,0.023464639539490163,0.9761657305604808,7.123897528093192e-17,0.00036962973221346863]",2
144,8ae29d55-64a1-1cf2-962b-4a35e380,0.25,0.5555555555555556,0.1,"[0.25,0.5555555555555556,0.1]","[2.787492821473229e-08,0.23874087815403794,0.7612590939060858,8.381281484351916e-16,6.494710611362222e-11]",2
145,8bdf5cb3-35c1-f6f1-e618-f641fcc2,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[3.559981562010236e-23,2.248305448393362e-09,1.4858954547726885e-08,0.9999999828927398,1.3305970757570818e-16]",3
146,8c7bdf99-8cda-02c4-7ccf-ad45ef8a,0.5,0.9166666666666666,0.0,"[0.5,0.9166666666666666,0.0]","[1.5901855715939243e-23,2.538194485599214e-09,4.1010582355475066e-08,0.9999999564512138,9.45757514540362e-15]",3
147,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]","[1.0293432114517185e-16,0.2572449979683421,0.7427548787618601,1.0293432114516728e-16,1.2326979768051429e-07]",2
148,8f38fcd5-8798-9850-2359-5268418e,0.25,1.0,0.125,"[0.25,1.0,0.125]","[1.1591636984577449e-11,0.22786390510018106,0.7721360945249592,5.117993908115585e-16,3.632675771438714e-10]",2
149,9187a2a4-6ffb-f4f5-f012-df8a1141,0.25,1.0,0.75,"[0.25,1.0,0.75]","[0.8577066761193073,1.1026746677068116e-16,0.0003020139631941597,1.1026746671089376e-16,0.1419913099174983]",0
150,921196a3-13fa-e4ce-3af8-6cbdc712,0.3333333333333333,0.2222222222222222,0.0,"[0.3333333333333333,0.2222222222222222,0.0]","[9.926799128720776e-23,2.0925546417314821e-10,6.857317667649471e-10,0.9999999991050111,1.7199530498781974e-15]",3
151,92d86eda-129e-0d8c-0a73-835acef9,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
152,9627fef7-14c0-4a88-0954-9cf43b68,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]","[1.0293432114517185e-16,0.2572449979683421,0.7427548787618601,1.0293432114516728e-16,1.2326979768051429e-07]",2
153,97372a43-0a6d-3145-e63f-0202242e,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]","[5.681489790103847e-17,0.21154871138239578,0.7883862214382064,5.681489774187502e-17,6.506717939767261e-05]",2
154,979eea52-4e76-7700-5136-517b6799,0.25,0.0,0.0,"[0.25,0.0,0.0]","[6.055807185470497e-22,6.994932096155946e-11,1.609001353576145e-11,0.9999999999139607,6.083979634864752e-22]",3
155,97f93288-c344-0f1f-19c0-14aff5aa,0.14285714285714288,0.75,0.6666666666666666,"[0.14285714285714288,0.75,0.6666666666666666]","[0.9742439953235394,1.187080530187028e-16,0.02575599124691698,1.1850495619722296e-16,1.3429543381856758e-08]",0
156,98599cc0-703a-b3be-34dc-7bcf7e6a,1.0,1.0,0.125,"[1.0,1.0,0.125]","[1.639068803010686e-16,0.9999991397798846,8.602201148392571e-07,1.639068803010686e-16,1.639068803010686e-16]",1
157,987749e2-fc0f-96db-2aa7-7df33e6d,0.5,0.3333333333333333,0.5,"[0.5,0.3333333333333333,0.5]","[1.2716198369658104e-15,6.448378618016005e-07,0.008488057201796172,1.2716198365987765e-15,0.9915112979603394]",4
158,991dbd0d-8c68-1ed6-f469-0348585f,0.14285714285714285,1.0,0.8571428571428571,"[0.14285714285714285,1.0,0.8571428571428571]","[0.9999736804682844,3.732264582439774e-17,4.537535233456543e-06,3.732264582439774e-17,2.178199648218199e-05]",0
159,9946a658-3dc0-f680-6e04-89182b0f,0.5,0.8,0.16666666666666666,"[0.5,0.8,0.16666666666666666]","[5.681489790103847e-17,0.21154871138239578,0.7883862214382064,5.681489774187502e-17,6.506717939767261e-05]",2
160,999f9f91-e880-70f1-00d3-e8994609,0.2,0.8571428571428571,0.375,"[0.2,0.8571428571428571,0.375]","[0.002100298665590606,1.0855734689367022e-05,0.9978888285815759,8.494827112360066e-17,1.7018143991224934e-08]",2
161,99d9bce0-1f7d-da02-6d84-afe0122e,0.5,0.6666666666666666,0.14285714285714285,"[0.5,0.6666666666666666,0.14285714285714285]","[7.893231426570721e-17,0.28044425977833654,0.7185402013029388,7.893231415468519e-17,0.0010155389187243076]",2
162,9c5c43e2-3def-6e8f-844e-4ee72d08,0.2,1.0,0.0,"[0.2,1.0,0.0]","[4.847358953972466e-21,1.5630678941207778e-09,1.3592785768641955e-09,0.9999999970776535,7.476011982570627e-23]",3
163,9cc2cc33-730e-86eb-e910-ff1ec6fd,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
164,9dfba79f-46d5-9b68-3a28-dff09283,0.5,1.0,0.0,"[0.5,1.0,0.0]","[1.9389427034970016e-23,3.1706549038514314e-09,3.7257948396633625e-08,0.999999959571396,7.810461867798605e-16]",3
165,9e184ea2-45e6-abdb-90a9-fb5b011b,0.19999999999999998,0.5454545454545454,0.16666666666666666,"[0.19999999999999998,0.5454545454545454,0.16666666666666666]","[5.675453582472497e-06,0.1826438215900022,0.8173505029563284,6.344236142158747e-16,8.635390273617408e-14]",2
166,9f9f9fdf-92e7-af14-0692-647f88c2,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
167,a070cc15-8fb3-b7eb-834d-d191a652,0.5,0.6666666666666666,0.25,"[0.5,0.6666666666666666,0.25]","[1.0272649666922933e-16,0.1174873250860751,0.8763079716827811,1.0272644037558322e-16,0.00620470323114366]",2
168,a134cb86-69ed-3ceb-ab8b-42799b5f,0.5,0.5,0.14285714285714285,"[0.5,0.5,0.14285714285714285]","[1.8052161507521303e-16,0.4393825277787704,0.5276606703078858,1.8052161506224547e-16,0.03295680191334331]",2
169,a1ac05b8-d131-07d0-f419-28c0d19a,0.5,0.08333333333333333,0.15384615384615385,"[0.5,0.08333333333333333,0.15384615384615385]","[5.749637531662222e-16,0.14932500358814554,0.0034287582044215184,5.749637531662222e-16,0.8472462382074318]",4
170,a1b9f7ef-402c-6b05-11c1-33d65f47,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
171,a3ec40af-975f-ba01-2db3-3caa97d9,0.3333333333333333,0.08333333333333333,0.0,"[0.3333333333333333,0.08333333333333333,0.0]","[2.5546065253149437e-22,1.3805351764854846e-10,1.427002789796975e-10,0.9999999997192457,5.087671211845664e-16]",3
172,a4793f2a-58de-2b33-168f-32424641,1.0,0.6666666666666666,0.0,"[1.0,0.6666666666666666,0.0]","[2.1768371870100903e-23,2.6911148616970677e-09,2.8290669342275567e-13,0.9999999973086022,2.1768371870100903e-23]",3
173,a52f2bc6-a117-0f22-9ee9-126d536e,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
174,a55e8048-fa92-f072-72e3-bbf2ba61,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[0.9995141090275329,2.5431573756917014e-17,1.7245566857856352e-09,2.5431573756917014e-17,0.00048588924791039353]",0
175,a7010942-2bf9-c022-3897-796a718f,0.5,0.75,0.2,"[0.5,0.75,0.2]","[6.235557611481881e-17,0.18021714088329252,0.819391347238367,6.235557358250315e-17,0.0003915118783402874]",2
176,a898d118-8b18-a02c-ae58-2a774d5f,0.5,0.3333333333333333,0.14285714285714285,"[0.5,0.3333333333333333,0.14285714285714285]","[3.959785879008933e-16,0.47512348056942133,0.17072746043622716,3.9597858790087824e-16,0.3541490589943508]",1
177,a932ede5-1443-cb58-2838-6a6efc0a,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[0.9995141090275329,2.5431573756917014e-17,1.7245566857856352e-09,2.5431573756917014e-17,0.00048588924791039353]",0
178,a96e9db0-5940-66d7-4a98-2379b34d,0.33333333333333337,0.75,0.2,"[0.33333333333333337,0.75,0.2]","[5.142873653550723e-11,0.04203338589282969,0.9579282853878307,4.7761528633657574e-17,3.832866791085239e-05]",2
179,a98a0de3-d8ed-675c-b2d4-ac776c7b,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[0.9995141090275329,2.5431573756917014e-17,1.7245566857856352e-09,2.5431573756917014e-17,0.00048588924791039353]",0
180,a997f5a7-10f2-8566-1c1d-559b423c,0.3333333333333333,1.0,0.15384615384615385,"[0.3333333333333333,1.0,0.15384615384615385]","[4.152507058016993e-15,0.10810377163133567,0.8918949173700375,1.230166049182568e-16,1.3109986226684438e-06]",2
181,abcc36e1-adfa-f564-04d4-d632273a,0.25,0.8,0.3333333333333333,"[0.25,0.8,0.3333333333333333]","[4.943466272245414e-05,0.00018195479153958958,0.999767254764003,4.973239335484143e-17,1.3557817349706553e-06]",2
182,abda0840-539e-d7ad-7f3c-e3005350,0.25,0.6666666666666666,0.5714285714285714,"[0.25,0.6666666666666666,0.5714285714285714]","[0.08547186933278382,4.2415950779774726e-12,0.9078145849927197,7.280854112667372e-16,0.006713545670254219]",2
183,abe4e05a-6e7f-9b91-6fc2-255d8ca8,0.5,0.6666666666666666,0.0,"[0.5,0.6666666666666666,0.0]","[1.444589723685698e-23,1.3090309637939726e-09,2.804403336417796e-08,0.9999999706413262,5.609497139178388e-12]",3
184,ad50ec3a-b5fa-441c-dff6-68962309,1.0,0.0,0.25,"[1.0,0.0,0.25]","[2.592287843503713e-15,0.999999999995967,4.025155559506757e-12,2.592287843503713e-15,2.592287843503713e-15]",1
185,af4c2645-6fb3-16d2-5660-862ba713,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
186,af82af91-5c05-62ed-d5f4-ab452057,0.5,1.0,0.125,"[0.5,1.0,0.125]","[9.437401979323265e-17,0.257810750153524,0.7421890888097904,9.437401979321949e-17,1.6103668530149956e-07]",2
187,b203a259-8fca-f544-f793-7196165c,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
188,b341bfef-bd17-e48f-e3c6-71e45a3b,1.0,0.42857142857142855,0.125,"[1.0,0.42857142857142855,0.125]","[3.1114637690911345e-16,0.9999999447110487,5.528895041532857e-08,3.1114637690911345e-16,3.1114637690911345e-16]",1
189,b37edebf-8ae7-aa45-24a6-a71ab0cf,0.25,1.0,0.0,"[0.25,1.0,0.0]","[1.8673683264459995e-22,1.807949627436866e-09,3.9604084494802575e-09,0.9999999942316419,1.2374897944885831e-20]",3
190,b3ed71c3-f69d-be41-8e55-61063ba5,1.0,1.0,0.25,"[1.0,1.0,0.25]","[5.754933097637908e-16,0.9999998820992982,1.179006999735365e-07,5.754933097637908e-16,5.754933097637908e-16]",1
191,b4317fab-f533-bf46-11da-30745ab3,0.5,1.0,0.0,"[0.5,1.0,0.0]","[1.9389427034970016e-23,3.1706549038514314e-09,3.7257948396633625e-08,0.999999959571396,7.810461867798605e-16]",3
192,b51ab28b-c73d-4a8a-b819-1193d14b,0.14285714285714285,0.9,0.5454545454545454,"[0.14285714285714285,0.9,0.5454545454545454]","[0.5920553304765367,1.429223221504451e-12,0.4079446617906287,2.451815429506506e-16,7.731405211757277e-09]",0
193,b543862d-e79a-96e0-43de-2a3df236,0.25,1.0,0.0,"[0.25,1.0,0.0]","[1.8673683264459995e-22,1.807949627436866e-09,3.9604084494802575e-09,0.9999999942316419,1.2374897944885831e-20]",3
194,bbed801c-180e-99dc-7c6b-4a6ce07e,0.25,1.0,0.75,"[0.25,1.0,0.75]","[0.8577066761193073,1.1026746677068116e-16,0.0003020139631941597,1.1026746671089376e-16,0.1419913099174983]",0
195,bc165eba-99d1-fcf2-3c18-7b8ddbe3,0.3333333333333333,0.125,0.0,"[0.3333333333333333,0.125,0.0]","[1.8777249671564693e-22,1.5635961925827276e-10,2.360723274606426e-10,0.9999999996075671,7.733305494305244e-16]",3
196,bc59fb83-de20-c8dc-0046-06b5a884,1.0,1.0,0.16666666666666666,"[1.0,1.0,0.16666666666666666]","[1.5055135354564019e-16,0.9999996858846186,3.141153808174868e-07,1.5055135354564019e-16,1.5055135354564019e-16]",1
197,bd5f2e42-b664-0cc9-37b0-15736f11,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[3.559981562010236e-23,2.248305448393362e-09,1.4858954547726885e-08,0.9999999828927398,1.3305970757570818e-16]",3
198,bd68cd15-7a72-7240-6a6d-11fdf386,0.3333333333333333,0.8333333333333334,0.0,"[0.3333333333333333,0.8333333333333334,0.0]","[4.2665566985597844e-23,1.3430146075365496e-09,1.738954594137599e-08,0.9999999812674387,8.794239099377531e-16]",3
199,bde2c3b9-096f-3106-3105-39e3c690,0.3333333333333333,0.875,0.0,"[0.3333333333333333,0.875,0.0]","[2.98512555157355e-23,1.5271468546716064e-09,1.743185679117213e-08,0.9999999810409957,5.873820172708809e-16]",3
200,be606175-e63e-f12e-d947-27baefe1,0.5,1.0,0.0,"[0.5,1.0,0.0]","[1.9389427034970016e-23,3.1706549038514314e-09,3.7257948396633625e-08,0.999999959571396,7.810461867798605e-16]",3
201,be7e4626-8ea8-e4e7-bd98-df4d6b7e,0.33333333333333337,0.75,0.4,"[0.33333333333333337,0.75,0.4]","[3.9004714613633355e-07,1.018436798345351e-05,0.9776409981670544,6.662661240333804e-17,0.022348427417816116]",2
202,be8f96e0-decb-0d0f-f5a0-da9a731a,0.2,1.0,1.0,"[0.2,1.0,1.0]","[0.9974629371224807,1.397328518036019e-17,4.764148197818131e-10,1.397328518036019e-17,0.002537062401104452]",0
203,bf2d4ca4-7b76-c83f-c25b-69db4d40,0.5,1.0,0.0,"[0.5,1.0,0.0]","[1.9389427034970016e-23,3.1706549038514314e-09,3.7257948396633625e-08,0.999999959571396,7.810461867798605e-16]",3
204,c0a279eb-433f-7d20-4fe4-30c7bf1d,1.0,0.3333333333333333,0.0,"[1.0,0.3333333333333333,0.0]","[9.705256017897322e-23,1.7270899095527564e-09,2.2643233563755915e-14,0.9999999982728874,9.705256017897322e-23]",3
205,c0e4f1b6-286e-9a62-9b55-08b882ec,0.1,1.0,0.2307692307692308,"[0.1,1.0,0.2307692307692308]","[1.0618285636777838e-06,0.06318390780186176,0.9368150303695687,2.8801429862777974e-15,2.881426477089972e-15]",2
206,c0f2c451-9f22-3dc5-b0ab-d6747910,1.0,1.0,0.1,"[1.0,1.0,0.1]","[2.1965109475947922e-16,0.9999981420395129,1.8579604864627337e-06,2.1965109475947922e-16,2.1965109475947922e-16]",1
207,c1b850ff-362a-890f-0c23-014773bb,0.5,1.0,0.16666666666666666,"[0.5,1.0,0.16666666666666666]","[8.53998292580379e-17,0.21780761766404932,0.7821919983098244,8.539982925770002e-17,3.840261260354394e-07]",2
208,c1d60570-2cbc-37b1-9e8a-4883bae7,0.3333333333333333,0.9166666666666666,0.0,"[0.3333333333333333,0.9166666666666666,0.0]","[2.8788803265537897e-23,1.7369070849326903e-09,1.6994645913366533e-08,0.9999999812684467,3.7480279014391583e-16]",3
209,c24334a0-477a-6656-021d-668ba57f,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
210,c3385c79-a01d-377d-9eac-6cf460e9,0.5,1.0,0.125,"[0.5,1.0,0.125]","[9.437401979323265e-17,0.257810750153524,0.7421890888097904,9.437401979321949e-17,1.6103668530149956e-07]",2
211,c9f74898-df82-973e-76ca-08186d7c,1.0,1.0,0.16666666666666666,"[1.0,1.0,0.16666666666666666]","[1.5055135354564019e-16,0.9999996858846186,3.141153808174868e-07,1.5055135354564019e-16,1.5055135354564019e-16]",1
212,cc1e5f29-a1bd-4a13-5c8d-dbcaa11b,0.5,1.0,0.16666666666666666,"[0.5,1.0,0.16666666666666666]","[8.53998292580379e-17,0.21780761766404932,0.7821919983098244,8.539982925770002e-17,3.840261260354394e-07]",2
213,cd63ab01-8f40-afeb-0b3d-ca6de10f,1.0,0.9166666666666666,0.0,"[1.0,0.9166666666666666,0.0]","[1.6985350677810593e-23,3.788047273999357e-09,5.841447580019019e-13,0.9999999962113685,1.6985350677810593e-23]",3
214,ce280b9f-f7cf-eef4-dd34-fdc44bfe,0.5,0.6666666666666666,0.25,"[0.5,0.6666666666666666,0.25]","[1.0272649666922933e-16,0.1174873250860751,0.8763079716827811,1.0272644037558322e-16,0.00620470323114366]",2
215,ce4913ec-b21e-60b6-d455-4bc5b2b4,0.3333333333333333,0.6666666666666666,0.75,"[0.3333333333333333,0.6666666666666666,0.75]","[0.00014876940329713233,2.7246095511636085e-16,0.0003028307425012573,2.724609367353317e-16,0.9995483998542011]",4
216,ceff0481-0e5a-e1d8-5361-b5ba2a52,0.14285714285714288,0.875,0.5555555555555556,"[0.14285714285714288,0.875,0.5555555555555556]","[0.7168253330940897,3.829456517981292e-13,0.28317466119206675,1.782963227813262e-16,5.713460421037364e-09]",0
217,cf23b843-3219-15e7-f878-361bbfeb,1.0,0.8,0.16666666666666666,"[1.0,0.8,0.16666666666666666]","[1.0510973532317525e-16,0.9999998085538239,1.9144617605085896e-07,1.0510973532317525e-16,1.0510973532317525e-16]",1
218,d0fe3bbe-eeeb-e784-986f-51c01c74,0.16666666666666666,1.0,1.0,"[0.16666666666666666,1.0,1.0]","[0.9995141090275329,2.5431573756917014e-17,1.7245566857856352e-09,2.5431573756917014e-17,0.00048588924791039353]",0
219,d240496b-e2cf-209d-80f4-6a24fbd7,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[3.559981562010236e-23,2.248305448393362e-09,1.4858954547726885e-08,0.9999999828927398,1.3305970757570818e-16]",3
220,d2a78c5a-c501-ea53-1bcf-2fedb47d,0.14285714285714288,0.5,0.4444444444444444,"[0.14285714285714288,0.5,0.4444444444444444]","[0.0005139424759268051,4.4886969797778517e-07,0.9994856086543303,3.720816062400944e-16,4.440122528248736e-14]",2
221,d41a406c-81b7-dca2-962a-a408e155,1.0,1.0,0.25,"[1.0,1.0,0.25]","[5.754933097637908e-16,0.9999998820992982,1.179006999735365e-07,5.754933097637908e-16,5.754933097637908e-16]",1
222,d424420a-72ee-7166-ac7e-9b96c0e6,0.2,0.7142857142857143,0.125,"[0.2,0.7142857142857143,0.125]","[3.2504233863250554e-06,0.23707692607355255,0.7629198235029877,6.969756606648127e-16,7.266591411585274e-14]",2
223,d48858c6-80ce-2e95-a74a-8d955a9e,0.5,1.0,0.0,"[0.5,1.0,0.0]","[1.9389427034970016e-23,3.1706549038514314e-09,3.7257948396633625e-08,0.999999959571396,7.810461867798605e-16]",3
224,d4ca59b9-1058-6388-4cc5-e58c2290,0.16666666666666666,1.0,0.8333333333333334,"[0.16666666666666666,1.0,0.8333333333333334]","[0.9998687612498806,2.0979216514877607e-17,5.526165522233353e-06,2.0979216514877607e-17,0.00012571258459738997]",0
225,d5d7fee4-5428-bea3-17aa-30fb97f1,0.33333333333333337,0.75,0.0,"[0.33333333333333337,0.75,0.0]","[1.9438572464782685e-22,1.0393642196885388e-09,1.5919030687064235e-08,0.9999999830416034,1.7188298127587965e-15]",3
226,d6458839-e410-c16f-44d7-7aad9b6b,1.0,1.0,0.09090909090909093,"[1.0,1.0,0.09090909090909093]","[2.555567276455976e-16,0.9999974647620702,2.535237929072963e-06,2.555567276455976e-16,2.555567276455976e-16]",1
227,d80b6775-ae61-8dae-98ce-99412037,1.0,1.0,0.25,"[1.0,1.0,0.25]","[5.754933097637908e-16,0.9999998820992982,1.179006999735365e-07,5.754933097637908e-16,5.754933097637908e-16]",1
228,d89aba44-424b-9d5d-5dd4-f1fbabf1,1.0,1.0,0.09090909090909093,"[1.0,1.0,0.09090909090909093]","[2.555567276455976e-16,0.9999974647620702,2.535237929072963e-06,2.555567276455976e-16,2.555567276455976e-16]",1
229,d92b593e-555f-9b3b-4007-752ea02c,1.0,1.0,0.0,"[1.0,1.0,0.0]","[1.846602597427662e-23,4.252805548696573e-09,5.95366070323214e-13,0.999999995746599,1.846602597427662e-23]",3
230,d964c832-c32d-77ff-672a-1cf12f7e,1.0,0.875,0.1111111111111111,"[1.0,0.875,0.1111111111111111]","[1.6064227146355453e-16,0.9999988492571543,1.150742845109716e-06,1.6064227146355453e-16,1.6064227146355453e-16]",1
231,daf25c41-8b84-6414-7646-b7df2abd,1.0,1.0,0.125,"[1.0,1.0,0.125]","[1.639068803010686e-16,0.9999991397798846,8.602201148392571e-07,1.639068803010686e-16,1.639068803010686e-16]",1
232,db0c804a-a6ad-cb9d-d037-84256d49,1.0,0.0,0.0,"[1.0,0.0,0.0]","[1.6365021765891191e-21,1.1241484411474848e-09,3.052615283395232e-16,0.9999999988758513,1.6365021765891191e-21]",3
233,db98a0d9-3d4f-4219-b27d-74a44a01,0.2,1.0,1.0,"[0.2,1.0,1.0]","[0.9974629371224807,1.397328518036019e-17,4.764148197818131e-10,1.397328518036019e-17,0.002537062401104452]",0
